unit,mean,std,n,individual_ratings
cautious,2.5862,1.2397,29,"[4, 3, 2, 1, 2, 5, 2, 3, 3, 4, 2, 1, 1, 1, 4, 4, 4, 2, 1, 2, 1, 4, 4, 4, 2, 3, 2, 1, 3]"
cellulitis,2.2333,1.278,30,"[1, 2, 1, 1, 1, 3, 3, 1, 1, 3, 1, 2, 3, 2, 1, 4, 4, 1, 4, 3, 1, 1, 1, 3, 4, 4, 2, 3, 5, 1]"
certain,2.6552,1.0446,29,"[4, 1, 3, 3, 4, 1, 3, 3, 3, 2, 2, 2, 3, 1, 3, 3, 3, 1, 3, 4, 1, 2, 4, 4, 3, 3, 3, 1, 4]"
chai tea,2.4138,1.1807,29,"[1, 1, 1, 2, 2, 1, 4, 4, 2, 2, 4, 4, 4, 3, 3, 1, 2, 4, 3, 2, 3, 4, 2, 2, 2, 1, 4, 1, 1]"
charades,3.5667,0.8584,30,"[4, 4, 3, 4, 3, 5, 2, 4, 4, 4, 4, 4, 3, 3, 2, 1, 4, 4, 3, 4, 3, 5, 4, 4, 3, 4, 3, 4, 4, 4]"
chili,3.5714,1.0338,28,"[5, 4, 4, 2, 4, 2, 1, 3, 4, 3, 2, 4, 3, 4, 2, 5, 4, 4, 5, 3, 4, 4, 3, 4, 4, 4, 5, 4]"
chirpy,3.5,1.0086,30,"[4, 4, 3, 1, 3, 4, 4, 3, 4, 4, 4, 4, 4, 5, 4, 1, 4, 5, 4, 4, 3, 3, 4, 3, 3, 4, 3, 4, 1, 4]"
chocolate,4.1034,0.817,29,"[5, 5, 5, 4, 4, 5, 4, 5, 4, 4, 5, 3, 3, 4, 3, 2, 5, 4, 4, 3, 4, 4, 3, 4, 5, 5, 4, 5, 4]"
chromium,2.5333,1.0743,30,"[4, 2, 2, 4, 3, 1, 4, 3, 2, 3, 4, 4, 4, 3, 3, 1, 1, 1, 2, 2, 3, 3, 3, 3, 2, 1, 3, 3, 1, 1]"
chubby,2.6765,1.1473,34,"[3, 2, 4, 3, 4, 2, 4, 1, 2, 2, 3, 2, 3, 4, 4, 4, 1, 3, 3, 1, 2, 2, 1, 1, 2, 4, 5, 3, 4, 2, 1, 2, 3, 4]"
civilized,2.5333,0.8996,30,"[2, 4, 2, 2, 2, 3, 2, 1, 4, 1, 3, 3, 3, 3, 3, 3, 1, 3, 3, 3, 1, 2, 3, 3, 4, 4, 2, 2, 2, 2]"
clean,2.6897,1.2846,29,"[4, 1, 3, 4, 5, 2, 3, 3, 4, 1, 1, 3, 2, 2, 1, 1, 2, 4, 2, 5, 1, 2, 3, 3, 3, 4, 4, 1, 4]"
cleats,2.9,0.9948,30,"[4, 1, 2, 4, 3, 1, 3, 3, 3, 3, 2, 4, 4, 3, 3, 1, 4, 1, 3, 3, 3, 3, 4, 4, 4, 3, 2, 3, 4, 2]"
club soda,2.7,1.0222,30,"[1, 3, 2, 2, 2, 3, 3, 4, 1, 1, 4, 5, 2, 2, 3, 4, 3, 3, 4, 2, 4, 1, 3, 3, 3, 3, 2, 2, 3, 3]"
cod,2.2069,0.9403,29,"[1, 3, 3, 3, 4, 2, 1, 3, 2, 3, 1, 3, 1, 3, 1, 1, 2, 3, 3, 3, 2, 3, 2, 1, 3, 2, 1, 1, 3]"
collard greens,1.9333,0.9803,30,"[2, 1, 3, 1, 2, 2, 3, 1, 2, 3, 1, 2, 3, 1, 2, 4, 3, 2, 2, 1, 4, 1, 1, 3, 1, 1, 1, 1, 1, 3]"
colorful,3.7586,0.6356,29,"[4, 3, 4, 4, 3, 3, 5, 3, 4, 4, 4, 4, 4, 4, 2, 3, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 5, 4]"
comforting,2.069,1.0667,29,"[1, 3, 1, 2, 4, 3, 1, 1, 2, 2, 2, 4, 1, 2, 1, 1, 2, 4, 4, 2, 2, 1, 3, 3, 1, 3, 2, 1, 1]"
comparable,2.2759,0.7972,29,"[1, 3, 3, 3, 2, 1, 1, 3, 2, 3, 1, 3, 1, 3, 2, 2, 3, 3, 2, 3, 2, 3, 2, 3, 2, 1, 2, 3, 3]"
competent,2.6897,0.9298,29,"[1, 3, 3, 4, 4, 1, 2, 3, 3, 3, 1, 3, 2, 3, 1, 1, 3, 3, 3, 3, 3, 2, 3, 3, 3, 4, 4, 3, 3]"
concealer,2.6,1.0372,30,"[2, 3, 3, 3, 4, 1, 4, 3, 3, 4, 2, 2, 2, 2, 1, 2, 3, 2, 1, 2, 2, 1, 4, 3, 2, 3, 2, 3, 4, 5]"
conclusive,2.5517,1.1208,29,"[1, 2, 3, 1, 1, 4, 1, 3, 3, 5, 1, 2, 3, 3, 2, 4, 2, 3, 3, 3, 3, 4, 2, 4, 2, 2, 4, 1, 2]"
conditioner,2.4333,0.9714,30,"[3, 3, 2, 1, 3, 1, 2, 3, 3, 3, 2, 2, 4, 4, 1, 1, 2, 2, 2, 3, 3, 3, 4, 2, 2, 1, 3, 3, 1, 4]"
contemporary,2.7241,0.9598,29,"[1, 1, 3, 3, 3, 2, 4, 3, 3, 2, 2, 3, 4, 3, 3, 1, 3, 4, 3, 3, 4, 3, 2, 2, 4, 4, 3, 2, 1]"
convincing,3.2121,0.9273,33,"[3, 4, 3, 3, 3, 5, 3, 3, 3, 4, 2, 3, 4, 4, 4, 1, 4, 3, 3, 3, 3, 3, 4, 4, 3, 1, 3, 1, 4, 4, 3, 4, 4]"
cowardly,2.1724,1.2268,29,"[4, 3, 2, 1, 1, 3, 2, 1, 4, 1, 1, 2, 2, 1, 1, 4, 4, 2, 2, 4, 1, 1, 1, 4, 3, 2, 4, 1, 1]"
cowboy boots,2.8,1.0635,30,"[3, 3, 4, 2, 3, 2, 3, 3, 2, 4, 1, 2, 3, 3, 1, 3, 3, 3, 4, 1, 1, 4, 3, 3, 5, 4, 3, 4, 1, 3]"
craps,3.4667,1.1059,30,"[4, 3, 5, 2, 4, 4, 4, 5, 2, 5, 4, 4, 2, 2, 2, 4, 4, 3, 5, 3, 1, 4, 4, 3, 4, 3, 2, 3, 5, 4]"
creaky,2.7143,1.0131,28,"[1, 3, 3, 3, 4, 1, 4, 3, 3, 2, 4, 2, 1, 2, 1, 2, 3, 4, 3, 2, 3, 2, 4, 4, 3, 4, 3, 2]"
cream cheese,2.7353,1.1628,34,"[2, 4, 2, 3, 5, 4, 5, 3, 1, 1, 3, 2, 3, 4, 3, 2, 1, 3, 2, 1, 4, 3, 1, 3, 2, 4, 4, 4, 1, 3, 3, 2, 3, 2]"
critical,3.069,1.1628,29,"[4, 4, 5, 1, 2, 4, 3, 3, 4, 1, 4, 3, 2, 3, 1, 3, 5, 4, 2, 4, 2, 2, 4, 4, 4, 4, 2, 3, 2]"
cumbersome,2.5333,1.1366,30,"[4, 2, 3, 2, 1, 1, 4, 3, 1, 2, 2, 2, 4, 4, 2, 3, 1, 3, 4, 2, 1, 2, 2, 4, 2, 4, 2, 4, 1, 4]"
cumin,2.9333,1.0483,30,"[4, 3, 3, 4, 3, 1, 4, 3, 3, 4, 2, 4, 4, 3, 2, 1, 1, 3, 3, 3, 3, 4, 4, 4, 3, 1, 3, 4, 3, 1]"
curvy,3.7931,0.7736,29,"[4, 4, 4, 3, 2, 3, 4, 4, 4, 5, 4, 4, 4, 2, 4, 5, 3, 4, 5, 4, 4, 4, 4, 4, 4, 3, 3, 3, 5]"
cute,3.6333,0.9643,30,"[4, 4, 2, 4, 4, 3, 5, 4, 2, 3, 4, 3, 4, 2, 4, 4, 3, 5, 3, 2, 4, 5, 5, 4, 4, 5, 3, 4, 2, 4]"
damaging,3.1333,1.3578,30,"[4, 3, 2, 1, 4, 4, 4, 5, 4, 2, 2, 5, 4, 1, 2, 4, 5, 1, 5, 4, 1, 4, 1, 4, 4, 2, 3, 3, 4, 2]"
damp,2.3667,1.2452,30,"[1, 4, 1, 5, 1, 1, 3, 1, 4, 1, 1, 1, 2, 2, 2, 3, 2, 4, 4, 3, 2, 1, 4, 2, 2, 2, 2, 4, 2, 4]"
dashing,3.8667,0.9732,30,"[4, 4, 5, 4, 4, 4, 4, 5, 5, 1, 5, 4, 4, 4, 4, 5, 3, 4, 3, 1, 4, 4, 5, 4, 4, 4, 3, 3, 4, 4]"
dear,2.2759,0.9963,29,"[1, 1, 2, 4, 2, 2, 1, 3, 2, 2, 3, 4, 1, 3, 3, 2, 2, 4, 1, 3, 3, 3, 2, 2, 1, 4, 2, 2, 1]"
debatable,3.2069,1.0135,29,"[1, 3, 4, 4, 4, 1, 4, 3, 2, 4, 4, 4, 3, 4, 1, 4, 4, 3, 4, 3, 3, 2, 2, 3, 4, 4, 4, 4, 3]"
delusional disorder,3.4828,1.4546,29,"[1, 1, 1, 4, 5, 4, 2, 2, 5, 4, 1, 5, 4, 3, 3, 5, 4, 4, 5, 4, 2, 4, 4, 5, 1, 5, 5, 4, 4]"
dependent,2.5333,0.8604,30,"[2, 2, 1, 2, 2, 2, 4, 3, 3, 2, 3, 2, 2, 2, 1, 4, 2, 2, 3, 2, 2, 2, 4, 3, 4, 3, 4, 3, 3, 2]"
deranged,3.7586,1.4307,29,"[4, 4, 5, 1, 3, 5, 3, 3, 4, 4, 4, 4, 5, 1, 1, 2, 5, 5, 5, 2, 5, 5, 2, 5, 5, 2, 5, 5, 5]"
despondent,2.2333,1.1351,30,"[1, 3, 1, 2, 3, 2, 4, 3, 3, 4, 2, 3, 1, 1, 1, 1, 2, 2, 4, 1, 1, 1, 5, 3, 3, 2, 3, 2, 1, 2]"
detailed,2.8,1.0954,30,"[2, 4, 1, 4, 3, 2, 3, 5, 2, 1, 2, 2, 4, 2, 3, 4, 3, 4, 3, 1, 2, 3, 3, 3, 3, 4, 4, 1, 2, 4]"
determined,3.5172,0.9495,29,"[1, 3, 3, 2, 4, 2, 4, 3, 4, 4, 4, 4, 2, 4, 2, 4, 4, 4, 5, 3, 4, 3, 4, 4, 4, 4, 5, 4, 4]"
detestable,2.9333,1.5071,30,"[4, 2, 4, 4, 1, 1, 5, 3, 5, 5, 1, 1, 3, 4, 4, 2, 4, 5, 2, 4, 1, 3, 4, 4, 2, 1, 2, 5, 1, 1]"
devastating,3.6897,1.4168,29,"[1, 3, 5, 4, 4, 2, 5, 5, 4, 5, 5, 1, 4, 2, 1, 5, 4, 4, 1, 5, 4, 2, 4, 4, 4, 5, 5, 5, 4]"
dirty,3.1667,1.2058,30,"[3, 5, 3, 4, 2, 3, 5, 3, 4, 4, 1, 4, 3, 2, 2, 3, 5, 3, 2, 4, 4, 4, 4, 3, 1, 1, 2, 5, 2, 4]"
discreet,2.6,1.07,30,"[2, 3, 2, 1, 3, 2, 5, 2, 3, 1, 3, 2, 3, 3, 2, 4, 4, 3, 3, 3, 1, 2, 2, 2, 4, 1, 4, 4, 3, 1]"
dismissive,2.0667,0.9803,30,"[2, 1, 2, 1, 3, 2, 4, 1, 4, 2, 4, 2, 1, 2, 3, 2, 2, 1, 2, 2, 2, 2, 1, 4, 1, 1, 2, 1, 2, 3]"
distinct,2.8276,1.1361,29,"[1, 1, 1, 4, 1, 2, 2, 3, 3, 4, 3, 4, 2, 3, 3, 2, 3, 4, 3, 4, 4, 4, 3, 5, 1, 3, 2, 3, 4]"
disturbed,3.6765,1.3421,34,"[5, 2, 4, 4, 5, 4, 1, 1, 2, 4, 5, 4, 2, 4, 4, 4, 4, 4, 5, 5, 5, 5, 4, 3, 5, 4, 1, 2, 4, 4, 1, 4, 5, 5]"
disturbing,3.6176,1.2556,34,"[5, 2, 5, 4, 3, 3, 1, 1, 4, 4, 5, 4, 4, 4, 4, 3, 4, 5, 5, 5, 5, 4, 3, 3, 4, 4, 2, 2, 2, 4, 1, 4, 5, 5]"
domesticated,2.0588,0.8507,34,"[1, 3, 2, 2, 1, 1, 4, 2, 2, 1, 2, 2, 2, 4, 2, 2, 1, 3, 2, 2, 3, 3, 2, 1, 2, 3, 1, 2, 2, 2, 3, 1, 1, 3]"
drab,1.5517,0.6859,29,"[1, 1, 2, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 3, 2, 2, 3, 1, 2, 2, 1, 1, 1, 1, 3, 2, 2, 1]"
draconian,3.0588,1.2295,34,"[1, 2, 4, 4, 2, 4, 3, 3, 1, 4, 4, 5, 2, 4, 5, 3, 1, 4, 3, 1, 3, 3, 4, 1, 4, 3, 4, 2, 2, 3, 5, 2, 4, 4]"
dreary,1.6417,0.9037,240,"[4, 3, 1, 1, 1, 1, 1, 2, 1, 1, 2, 2, 4, 1, 2, 1, 1, 2, 4, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 2, 1, 4, 1, 5, 2, 4, 1, 1, 1, 1, 2, 2, 2, 1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 3, 2, 3, 2, 2, 1, 1, 1, 1, 4, 2, 1, 1, 1, 1, 2, 2, 1, 1, 4, 2, 1, 2, 1, 1, 2, 2, 4, 1, 1, 1, 1, 1, 1, 2, 1, 4, 1, 1, 1, 2, 4, 2, 2, 2, 2, 2, 1, 3, 2, 2, 2, 1, 2, 3, 2, 1, 4, 1, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 4, 1, 1, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 2, 4, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 1, 2, 2, 1, 2, 1, 1, 1, 1, 4, 1, 2, 1, 2, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 4, 2, 1, 1, 3, 2, 1, 1, 1, 1, 2, 2, 2, 1, 3, 3, 1, 1, 1, 3, 4, 1, 2, 2, 1, 2, 1, 2, 4, 1, 2, 2, 2, 1, 2, 1, 1, 1, 1, 1, 3, 2, 2, 1]"
dubnium,2.3793,1.2075,29,"[1, 1, 3, 3, 5, 2, 1, 3, 1, 3, 3, 3, 1, 3, 3, 3, 2, 4, 1, 2, 1, 3, 1, 1, 1, 5, 3, 3, 3]"
duct tape,2.5,1.0748,30,"[1, 4, 1, 2, 2, 2, 3, 4, 4, 1, 3, 2, 3, 3, 3, 4, 2, 2, 1, 3, 2, 2, 4, 3, 1, 2, 2, 4, 1, 4]"
dusty,2.0667,1.0483,30,"[2, 1, 1, 1, 1, 3, 2, 3, 4, 3, 1, 1, 1, 3, 1, 3, 4, 2, 3, 1, 1, 1, 4, 2, 2, 3, 2, 3, 1, 2]"
earthy,2.2414,1.1543,29,"[1, 1, 1, 2, 2, 2, 1, 4, 1, 4, 4, 2, 1, 3, 3, 1, 2, 4, 1, 3, 4, 4, 2, 2, 1, 3, 2, 1, 3]"
easy,2.7333,1.3629,30,"[3, 3, 4, 3, 5, 1, 2, 3, 3, 5, 2, 2, 1, 2, 1, 5, 2, 2, 1, 4, 4, 1, 3, 2, 2, 3, 5, 2, 1, 5]"
ecstasy,4.6529,0.759,242,"[4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 4, 4, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 5, 5, 4, 5, 5, 5, 5, 3, 4, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 4, 5, 5, 1, 5, 5, 5, 3, 1, 5, 5, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 4, 1, 5, 4, 5, 5, 5, 4, 4, 5, 5, 4, 5, 2, 4, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5, 3, 5, 5, 1, 5, 4, 5, 5, 5, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 4, 5, 5, 5, 4, 4, 5, 5, 5, 5, 5, 2, 5, 5, 5, 4, 5, 5, 5, 5, 5, 1, 5, 5, 5, 5, 4, 5, 4, 5, 5, 4, 4, 4, 4, 5, 5, 5, 5, 5, 4, 5, 5, 5, 5]"
edible,3.4118,0.8209,34,"[3, 4, 4, 3, 4, 4, 1, 4, 3, 4, 4, 2, 3, 4, 3, 3, 4, 4, 3, 1, 4, 4, 3, 4, 4, 4, 3, 4, 4, 3, 4, 3, 3, 4]"
emergent,3.2414,1.0907,29,"[4, 4, 4, 3, 4, 4, 2, 3, 3, 2, 3, 2, 3, 1, 3, 5, 4, 2, 1, 2, 5, 4, 4, 4, 3, 3, 3, 5, 4]"
energetic,4.1333,0.9732,30,"[4, 4, 5, 5, 4, 5, 3, 5, 5, 3, 5, 2, 5, 4, 4, 5, 3, 4, 2, 3, 4, 5, 5, 5, 5, 3, 5, 3, 4, 5]"
enormous,4.0294,0.8699,34,"[4, 3, 5, 4, 5, 4, 4, 4, 3, 4, 5, 2, 4, 4, 4, 4, 4, 5, 4, 2, 5, 5, 4, 5, 4, 4, 4, 4, 2, 3, 5, 4, 5, 5]"
enraged,4.1792,1.2089,240,"[4, 5, 5, 4, 5, 1, 5, 4, 5, 5, 4, 5, 4, 5, 5, 4, 5, 5, 4, 5, 1, 4, 5, 5, 4, 5, 4, 5, 4, 2, 4, 5, 5, 5, 3, 4, 5, 5, 4, 5, 5, 5, 4, 2, 5, 5, 5, 5, 1, 5, 5, 5, 4, 5, 4, 4, 5, 5, 2, 5, 4, 4, 5, 1, 2, 5, 3, 4, 4, 4, 4, 4, 5, 3, 4, 5, 5, 5, 4, 3, 5, 5, 5, 5, 5, 2, 5, 5, 5, 1, 3, 5, 4, 4, 2, 5, 5, 4, 5, 5, 4, 4, 5, 2, 5, 4, 4, 2, 4, 4, 4, 5, 5, 5, 4, 5, 4, 4, 3, 5, 5, 5, 5, 5, 5, 4, 4, 5, 1, 5, 4, 3, 5, 5, 5, 2, 5, 5, 1, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 5, 5, 5, 5, 1, 1, 5, 5, 5, 4, 2, 4, 5, 4, 5, 5, 5, 4, 5, 5, 4, 5, 5, 4, 1, 2, 4, 4, 5, 5, 5, 5, 5, 3, 5, 2, 5, 4, 5, 5, 5, 4, 5, 5, 2, 1, 5, 4, 5, 4, 5, 5, 2, 5, 5, 5, 5, 5, 4, 2, 5, 1, 4, 5, 5, 2, 5, 5, 5, 5, 4, 5, 4, 5, 4, 4, 5, 1, 1, 3, 3, 4, 5, 1, 5, 5, 1, 5, 5, 5, 5]"
enticing,4.3529,0.7337,34,"[5, 3, 5, 4, 4, 5, 5, 4, 3, 5, 5, 2, 4, 4, 5, 4, 4, 5, 4, 5, 5, 5, 4, 5, 4, 4, 5, 4, 4, 4, 5, 4, 5, 5]"
equable,2.4706,0.9609,34,"[3, 3, 2, 2, 1, 1, 4, 1, 2, 1, 3, 2, 3, 4, 3, 3, 1, 3, 3, 1, 3, 3, 1, 3, 3, 4, 3, 3, 1, 3, 3, 3, 3, 2]"
erotic,4.5517,0.6859,29,"[3, 4, 5, 5, 5, 4, 5, 5, 4, 4, 5, 5, 5, 3, 3, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]"
europium,2.7667,1.1351,30,"[2, 3, 5, 1, 3, 3, 3, 3, 4, 2, 5, 3, 2, 4, 1, 3, 1, 3, 3, 3, 1, 1, 3, 3, 4, 3, 3, 3, 4, 1]"
evasive,2.8667,1.2794,30,"[4, 4, 4, 3, 1, 4, 3, 3, 3, 2, 4, 4, 2, 1, 1, 1, 2, 4, 1, 2, 2, 4, 5, 2, 5, 3, 3, 4, 1, 4]"
exaggerated,3.8276,0.8892,29,"[2, 2, 4, 4, 5, 4, 4, 3, 5, 4, 4, 4, 4, 3, 4, 5, 4, 4, 4, 4, 2, 4, 4, 5, 4, 5, 4, 4, 2]"
explosives,4.5333,0.7303,30,"[3, 5, 5, 4, 5, 5, 5, 5, 5, 5, 5, 4, 2, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 4, 4, 5, 4, 5, 4, 4]"
extra-large,3.2333,0.8976,30,"[3, 4, 4, 3, 3, 4, 4, 3, 2, 4, 4, 4, 4, 4, 3, 1, 4, 4, 3, 2, 3, 3, 3, 4, 4, 4, 3, 3, 1, 2]"
far-flung,3.2,1.1265,30,"[4, 4, 4, 2, 4, 4, 3, 3, 3, 2, 4, 3, 2, 3, 1, 2, 5, 3, 2, 3, 2, 3, 4, 3, 4, 5, 1, 3, 5, 5]"
fascinating,4.2069,0.8185,29,"[2, 3, 4, 4, 4, 4, 5, 4, 4, 4, 4, 5, 4, 5, 3, 5, 4, 3, 5, 5, 5, 4, 5, 5, 5, 5, 3, 4, 5]"
fatherly,2.7667,1.1651,30,"[2, 2, 4, 2, 2, 4, 1, 1, 3, 5, 5, 4, 3, 3, 3, 4, 1, 3, 3, 3, 1, 2, 2, 3, 4, 4, 2, 3, 1, 3]"
fatigued,1.8667,0.8996,30,"[1, 2, 1, 2, 1, 1, 2, 3, 3, 1, 1, 1, 2, 2, 2, 4, 2, 1, 2, 2, 3, 1, 1, 1, 2, 1, 2, 3, 4, 2]"
feigned,2.6552,0.9738,29,"[1, 3, 3, 3, 4, 1, 1, 3, 2, 3, 2, 2, 3, 3, 2, 5, 3, 2, 4, 3, 3, 1, 2, 3, 4, 2, 3, 3, 3]"
flaky,2.3929,1.0306,28,"[1, 3, 3, 3, 2, 1, 1, 3, 3, 4, 4, 2, 1, 3, 2, 1, 2, 3, 1, 3, 3, 1, 2, 2, 3, 4, 4, 2]"
flip-flops,2.7931,1.0481,29,"[4, 2, 2, 4, 5, 3, 3, 3, 3, 2, 3, 3, 3, 1, 1, 3, 2, 2, 4, 3, 4, 1, 3, 4, 3, 2, 4, 1, 3]"
flour,2.1667,0.9855,30,"[2, 1, 1, 2, 3, 1, 2, 3, 3, 2, 2, 2, 1, 3, 1, 1, 3, 3, 2, 3, 3, 1, 1, 3, 2, 3, 5, 3, 1, 2]"
fluttering,3.8,0.7611,30,"[4, 3, 4, 4, 5, 4, 3, 3, 4, 5, 4, 3, 2, 4, 3, 4, 4, 3, 4, 4, 4, 5, 3, 4, 4, 3, 3, 4, 5, 5]"
foamy,2.7,0.9154,30,"[2, 4, 2, 4, 1, 3, 3, 3, 3, 3, 2, 3, 1, 3, 1, 3, 2, 2, 4, 4, 2, 4, 2, 3, 3, 2, 2, 3, 4, 3]"
fog,2.5,1.0748,30,"[4, 2, 2, 4, 1, 4, 1, 1, 1, 2, 2, 2, 4, 2, 2, 1, 4, 4, 3, 2, 3, 1, 2, 2, 3, 3, 3, 3, 4, 3]"
free,3.7931,1.0135,29,"[3, 4, 2, 4, 4, 4, 2, 5, 5, 4, 4, 4, 4, 3, 4, 5, 5, 4, 4, 5, 1, 2, 4, 4, 4, 3, 4, 5, 4]"
frequent,3.1667,1.0199,30,"[1, 3, 1, 5, 1, 4, 3, 3, 4, 2, 4, 2, 4, 3, 3, 4, 3, 4, 4, 3, 3, 4, 4, 3, 4, 4, 2, 4, 3, 3]"
frightened,4.0,1.1282,34,"[5, 2, 4, 4, 4, 4, 1, 1, 4, 5, 5, 4, 4, 4, 5, 4, 4, 4, 5, 4, 5, 5, 4, 5, 5, 4, 2, 2, 5, 4, 4, 4, 5, 5]"
frightening,4.0588,1.3913,34,"[5, 1, 5, 4, 5, 4, 1, 1, 5, 5, 5, 4, 1, 4, 5, 4, 4, 4, 5, 5, 5, 5, 5, 5, 5, 3, 1, 4, 5, 4, 5, 4, 5, 5]"
frost,2.75,0.6455,28,"[3, 2, 3, 2, 2, 4, 3, 3, 2, 2, 3, 3, 3, 2, 2, 3, 3, 3, 3, 3, 2, 4, 4, 3, 2, 3, 2, 3]"
frozen yogurt,2.8333,1.1472,30,"[1, 3, 2, 4, 1, 4, 1, 3, 3, 4, 4, 4, 3, 2, 4, 4, 2, 2, 2, 1, 2, 4, 4, 3, 4, 5, 2, 2, 2, 3]"
full,2.8333,1.1167,30,"[4, 5, 1, 4, 3, 3, 3, 2, 4, 1, 2, 2, 3, 3, 3, 5, 2, 3, 2, 1, 4, 3, 4, 3, 3, 3, 2, 1, 2, 4]"
futuristic,4.0333,0.7184,30,"[3, 4, 4, 4, 5, 3, 4, 4, 3, 5, 3, 4, 5, 4, 4, 3, 5, 4, 5, 4, 4, 4, 5, 3, 4, 5, 4, 4, 3, 5]"
galoshes,2.6333,0.8899,30,"[2, 3, 2, 3, 3, 1, 3, 3, 1, 3, 4, 3, 4, 2, 2, 1, 3, 1, 3, 3, 3, 2, 4, 2, 4, 3, 3, 3, 3, 2]"
gastroesophageal reflux disease,2.6897,1.5143,29,"[1, 3, 1, 1, 1, 4, 1, 2, 3, 1, 1, 1, 1, 4, 1, 5, 4, 4, 4, 1, 5, 5, 2, 4, 3, 3, 4, 4, 4]"
gaudy,2.9655,1.2672,29,"[3, 4, 3, 3, 2, 1, 5, 4, 5, 1, 2, 4, 4, 3, 1, 4, 4, 2, 5, 3, 3, 4, 2, 3, 4, 3, 2, 1, 1]"
general,2.6,1.0372,30,"[4, 4, 1, 1, 3, 1, 2, 3, 3, 3, 3, 3, 4, 3, 3, 1, 4, 1, 2, 3, 3, 3, 1, 3, 2, 4, 3, 3, 1, 3]"
gentle,2.2273,1.1781,242,"[4, 2, 1, 1, 3, 4, 1, 2, 4, 2, 3, 2, 4, 2, 2, 4, 3, 2, 2, 2, 3, 2, 1, 2, 2, 1, 1, 2, 3, 4, 1, 2, 2, 1, 1, 3, 1, 1, 3, 1, 3, 1, 3, 2, 3, 5, 1, 1, 2, 1, 1, 2, 1, 1, 5, 3, 1, 1, 3, 1, 3, 3, 2, 3, 4, 2, 4, 3, 3, 2, 1, 2, 1, 1, 3, 3, 1, 2, 4, 4, 4, 1, 1, 2, 1, 1, 4, 1, 1, 4, 1, 3, 2, 4, 2, 1, 1, 1, 2, 1, 1, 4, 1, 2, 1, 1, 3, 3, 4, 2, 2, 2, 3, 3, 1, 3, 2, 1, 1, 1, 1, 1, 2, 3, 2, 1, 2, 1, 1, 5, 3, 1, 3, 1, 1, 1, 2, 1, 1, 4, 1, 2, 1, 1, 2, 2, 1, 1, 1, 4, 2, 2, 4, 1, 4, 3, 2, 1, 4, 2, 3, 2, 2, 2, 1, 2, 1, 5, 4, 2, 2, 1, 1, 4, 4, 4, 4, 3, 1, 2, 2, 2, 1, 3, 2, 5, 1, 2, 1, 1, 3, 3, 5, 4, 4, 5, 3, 4, 2, 4, 2, 2, 4, 1, 4, 2, 3, 4, 4, 4, 1, 3, 2, 2, 1, 3, 2, 3, 3, 2, 1, 3, 1, 4, 1, 2, 2, 1, 3, 1, 1, 1, 4, 2, 2, 1, 1, 4, 4, 2, 2, 1]"
good,3.4667,0.8604,30,"[4, 3, 3, 2, 4, 3, 3, 4, 3, 3, 4, 5, 4, 5, 4, 4, 3, 4, 2, 1, 4, 3, 4, 3, 4, 4, 4, 3, 4, 3]"
gorgonzola,3.0,1.3131,30,"[4, 3, 3, 3, 1, 4, 5, 3, 5, 1, 3, 2, 3, 3, 1, 2, 4, 2, 1, 4, 1, 4, 4, 1, 4, 4, 2, 4, 5, 4]"
graceful,2.9706,1.1674,34,"[1, 4, 2, 3, 4, 2, 4, 3, 2, 3, 4, 2, 4, 4, 2, 4, 1, 1, 2, 3, 4, 2, 2, 5, 4, 3, 2, 4, 4, 3, 4, 3, 5, 1]"
