unit,mean,std,n,individual_ratings
rebel,2.09,1.868397465987655,21,
recital,1.64,1.8040358795061298,21,
recognition,1.64,1.8040358795061298,21,
record,1.82,1.8340219092574557,21,
reduction,1.64,1.8040358795061298,21,
reflex,1.64,1.8040358795061298,21,
refrigerator,4.09,2.385562636132007,21,
regret,1.64,1.8040358795061298,21,
regulation,1.64,1.8040358795061298,21,
reinforcement,1.18,0.4045199174779453,21,
relief,2.09,2.0225995873897262,21,
rent,1.64,1.8040358795061298,21,
replacement,1.64,1.8040358795061298,21,
republic,1.64,1.8040358795061298,21,
reputation,1.64,1.8040358795061298,21,
requirement,1.64,1.8040358795061298,21,
resort,2.73,2.3276988246295565,21,
response,1.91,1.9211738835693897,21,
responsibility,1.64,1.8040358795061298,21,
result,1.55,1.507556722888818,21,
retention,1.64,1.8040358795061298,21,
revenge,1.64,1.8040358795061298,21,
rhyme,1.64,1.8040358795061298,21,
riddle,1.91,1.9211738835693897,21,
ring,2.0,2.04939015319192,21,
riot,1.64,1.8040358795061298,21,
risk,2.09,1.868397465987655,21,
river,4.27,2.1489955370316194,21,
road,3.0,2.280350850198276,21,
robbery,1.73,1.7939291563999449,21,
robin,3.18,2.088931871468374,21,
rocket,2.55,2.018099916438052,21,
roof,3.0,2.4083189157584592,21,
route,2.55,2.018099916438052,21,
rule,1.64,1.8040358795061298,21,
sadness,1.64,1.8040358795061298,21,
safety,1.64,1.8040358795061298,21,
salad,6.45,0.6875516509523301,21,
salary,1.64,1.8040358795061298,21,
saloon,3.73,2.2401298663653004,21,
sanctuary,2.82,1.8877596148970779,21,
sandal,3.64,2.419616799112094,21,
satisfaction,2.36,2.2482316283126735,21,
scene,2.45,2.339386088854782,21,
scent,5.36,2.3779288161224374,21,
scholar,2.64,2.1105794120443453,21,
season,3.73,2.3276988246295565,21,
second,1.73,1.7939291563999449,21,
security,2.09,2.0225995873897262,21,
sedative,2.27,2.101947149236112,21,
segment,1.64,1.8040358795061298,21,
selection,1.64,1.8040358795061298,21,
self,2.91,2.586679162731453,21,
separation,1.09,0.30151134457776346,21,
shame,1.64,1.8040358795061298,21,
shape,1.64,1.8040358795061298,21,
shark,3.0,2.1447610589527217,21,
shirt,4.09,2.385562636132007,21,
shock,2.0,2.04939015319192,21,
shortness,1.64,1.8040358795061298,21,
show,1.64,1.8040358795061298,21,
shrimp,6.64,0.504524979109513,21,
sight,1.73,1.7939291563999449,21,
significance,1.64,1.8040358795061298,21,
silence,1.64,1.8040358795061298,21,
sister,3.27,2.5725827135743993,21,
site,2.09,1.9211738835693897,21,
situation,1.64,1.8040358795061298,21,
size,1.64,1.8040358795061298,21,
skill,1.91,1.9211738835693897,21,
skin,4.0,2.3664319132398464,21,
skull,2.64,2.013590190318143,21,
skunk,4.91,2.300197619968574,21,
sky,3.0,2.1908902300206643,21,
smell,5.64,2.3354968324845693,21,
snake,3.55,2.2522715805886446,21,
sneeze,2.36,1.9116865471476894,21,
snow,3.36,1.7438823185999512,21,
sofa,3.73,2.3276988246295565,21,
sole,2.82,2.4420557658735733,21,
soul,1.91,1.9211738835693897,21,
sow,2.82,2.088931871468374,21,
specialist,2.18,1.8877596148970779,21,
specimen,3.18,2.1362669223756576,21,
speech,1.64,1.5015143870590968,21,
spelling,1.55,1.507556722888818,21,
spider,2.73,2.0538212722098823,21,
spirit,1.73,1.7939291563999449,21,
square,1.64,1.8040358795061298,21,
squeak,1.64,1.8040358795061298,21,
standard,2.18,2.1825756260978366,21,
stapler,2.0,1.5491933384829668,21,
starch,3.36,2.377928816122437,21,
state,1.91,1.9211738835693897,21,
station,2.36,2.2482316283126735,21,
steam,2.82,1.9908883353006928,21,
stick,2.55,2.1616492020508957,21,
stimulus,1.64,1.8040358795061298,21,
story,1.64,1.8040358795061298,21,
stranger,2.36,1.9632996344280855,21,
street,3.18,2.032740670138381,21,
stride,1.64,1.8040358795061298,21,
student,2.45,2.018099916438052,21,
stupidity,1.64,1.8040358795061298,21,
subtraction,1.64,1.8040358795061298,21,
sugar,5.55,1.9164360862620164,21,
suggestion,1.73,1.7939291563999449,21,
suit,1.82,1.7786613965666325,21,
summer,3.55,2.381748784554591,21,
supply,1.64,1.8040358795061298,21,
suspect,2.27,1.9540168418367887,21,
sword,1.82,1.7786613965666325,21,
synagogue,2.45,1.8635254955935734,21,
talent,1.64,1.5015143870590968,21,
tallness,1.64,1.8040358795061298,21,
tax,1.64,1.8040358795061298,21,
teacher,3.0,2.280350850198276,21,
television,1.91,1.9211738835693897,21,
temperature,1.91,1.9211738835693897,21,
temple,2.36,2.2033033051637387,21,
tendency,1.64,1.8040358795061298,21,
tennis,2.64,2.2922795323750234,21,
tension,1.64,1.8040358795061298,21,
territory,1.64,1.8040358795061298,21,
theory,1.64,1.8040358795061298,21,
thief,2.55,2.018099916438052,21,
thing,1.91,1.9211738835693897,21,
thorn,2.45,2.1616492020508957,21,
thought,1.64,1.8040358795061298,21,
three,1.64,1.8040358795061298,21,
tide,2.09,2.0225995873897262,21,
time,1.55,0.9341987329938275,21,
tip,2.0,2.04939015319192,21,
toilet,5.0,2.1908902300206643,21,
tomato,6.36,0.8090398349558915,21,
tongue,5.09,1.5782614139961395,21,
tool,2.18,1.9908883353006928,21,
topic,1.64,1.8040358795061298,21,
towel,4.0,2.3664319132398464,21,
tradition,2.09,1.9211738835693897,21,
tragedy,1.64,1.8040358795061298,21,
translation,1.64,1.8040358795061298,21,
traveler,2.82,2.088931871468374,21,
tree,3.82,2.442055765873573,21,
truck,4.0,2.1447610589527217,21,
trumpet,1.73,1.4893561757289013,21,
trust,1.73,1.7939291563999449,21,
truth,1.64,1.8040358795061298,21,
tune,1.64,1.8040358795061298,21,
twig,2.73,2.2401298663653004,21,
typewriter,2.64,2.2482316283126735,21,
uncertainty,1.64,1.8040358795061298,21,
uncle,2.27,2.3702704103502237,21,
underworld,1.73,1.7939291563999449,21,
uniform,1.73,1.1908743922772955,21,
unit,1.64,1.8040358795061298,21,
unity,2.0,2.04939015319192,21,
university,2.18,2.0404990476930793,21,
value,1.64,1.8040358795061298,21,
