unit,mean,std,n,individual_ratings
ABSORPTIVENESS,1.4705882352941178,1.9722337291388516,17,"[4, 0, 0, 0, 0, 0, 5, 2, 0, 0, 2, 4, 5, 0, 0, 0, 3]"
ABSTAIN,0.8947368421052632,1.4867838833500564,19,"[0, 4, 0, 0, 0, 3, 3, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 4]"
ABSTAINER,1.0526315789473684,1.8700470644857614,19,"[0, 0, 0, 5, 4, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3]"
ABSTENTION,1.0,1.7638342073763935,19,"[0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 4, 3, 3]"
ABSTINENCE,1.1111111111111112,1.7111705277859943,18,"[0, 0, 0, 1, 4, 3, 0, 4, 0, 0, 0, 0, 0, 0, 5, 0, 1, 2]"
ABSTINENT,1.0,1.632993161855452,16,"[0, 0, 3, 2, 1, 0, 0, 4, 0, 1, 5, 0, 0, 0, 0, 0]"
ABSTINENTLY,0.7647058823529411,1.480262297901367,17,"[0, 0, 0, 3, 0, 0, 0, 0, 5, 0, 0, 1, 0, 3, 0, 0, 1]"
ABSTRACT,0.6666666666666666,1.3165611772087666,21,"[0, 0, 1, 2, 0, 0, 0, 5, 0, 2, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0]"
ABSTRACTED,1.3333333333333333,1.6449566416599486,18,"[0, 0, 3, 0, 2, 0, 0, 0, 0, 1, 3, 4, 3, 0, 1, 0, 2, 5]"
ABSTRACTEDLY,0.8888888888888888,1.49071198499986,18,"[0, 3, 0, 0, 0, 0, 0, 3, 3, 0, 4, 0, 0, 3, 0, 0, 0, 0]"
ABSTRACTEDNESS,0.5263157894736842,0.9642741111341261,19,"[0, 0, 0, 2, 0, 0, 0, 3, 0, 0, 1, 2, 0, 0, 0, 0, 0, 2, 0]"
ABSTRACTION,1.5,1.917412472118426,18,"[5, 1, 0, 5, 0, 0, 1, 0, 0, 0, 3, 3, 1, 0, 4, 4, 0, 0]"
ABSTRACTIONISM,0.8,1.424279266355945,15,"[0, 0, 1, 0, 0, 0, 2, 0, 2, 5, 2, 0, 0, 0, 0]"
ABSTRACTIONIST,1.3125,2.0886598574205424,16,"[0, 0, 0, 0, 0, 0, 5, 5, 5, 0, 0, 3, 3, 0, 0, 0]"
ABSTRACTIVE,0.35294117647058826,0.8617697249402124,17,"[0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 2, 0, 0, 0]"
ABSTRACTLY,0.8695652173913043,1.423962072595237,23,"[0, 0, 3, 3, 0, 0, 2, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 3, 5]"
ABSTRACTNESS,0.45,0.9445132413883326,20,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 0, 3, 0]"
ABSURD,0.5238095238095238,1.2497618820818477,21,"[0, 1, 0, 0, 3, 0, 1, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
ABSURDITY,0.6,1.429022485182754,20,"[1, 0, 5, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
ABSURDLY,1.5263157894736843,2.2203208239809644,19,"[0, 1, 0, 0, 0, 0, 0, 0, 5, 5, 5, 0, 0, 5, 4, 0, 0, 4, 0]"
ABSURDNESS,0.3684210526315789,1.01162829777814,19,"[0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1]"
ABUNDANCE,1.4210526315789473,1.9526560109440743,19,"[2, 0, 0, 0, 0, 3, 0, 0, 3, 3, 5, 0, 0, 0, 0, 5, 1, 0, 5]"
ABUNDANT,1.5,1.6538724611187703,18,"[2, 4, 0, 0, 0, 2, 0, 4, 1, 1, 4, 0, 3, 4, 0, 2, 0, 0]"
ABUNDANTLY,1.2222222222222223,1.6289858106324406,18,"[0, 3, 0, 4, 0, 2, 2, 0, 0, 0, 5, 0, 3, 0, 2, 1, 0, 0]"
ABUSE,2.789473684210526,1.843274482738111,19,"[2, 3, 5, 5, 4, 3, 0, 2, 0, 3, 2, 5, 4, 3, 5, 2, 0, 0, 5]"
ABUSER,2.0,2.0310096011589898,17,"[0, 0, 5, 1, 4, 0, 4, 0, 3, 0, 0, 4, 4, 0, 1, 3, 5]"
ABUSIVE,2.210526315789474,2.070398441750365,19,"[3, 0, 4, 1, 5, 3, 5, 0, 0, 0, 1, 0, 0, 0, 5, 5, 3, 4, 3]"
ABUSIVELY,2.35,2.0332758116683998,20,"[5, 5, 1, 3, 0, 0, 0, 0, 5, 0, 4, 1, 2, 4, 3, 5, 4, 4, 0, 1]"
ABUSIVENESS,1.9444444444444444,1.7647603477433755,18,"[4, 3, 0, 5, 0, 3, 1, 0, 1, 3, 2, 3, 5, 2, 3, 0, 0, 0]"
ABYSMALLY,0.8529411764705882,1.4591893337008919,34,"[0, 1, 0, 0, 0, 4, 0, 0, 0, 3, 2, 0, 0, 0, 2, 1, 0, 5, 1, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1]"
ABYSS,0.5882352941176471,1.121317502394603,17,"[0, 0, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 2]"
ACADEMIA,1.0588235294117647,1.7128407776006984,17,"[2, 0, 4, 0, 0, 0, 0, 0, 5, 1, 2, 4, 0, 0, 0, 0, 0]"
ACADEMIC,0.9473684210526315,1.6823820483841196,19,"[0, 4, 4, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 3, 5, 0, 0, 0]"
ACADEMIC YEAR,0.6578947368421053,1.1917807659236679,38,"[2, 2, 0, 0, 0, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 2, 0, 0, 0, 4, 0, 0, 0, 0, 3, 0, 2, 0, 0, 0, 0, 0, 0, 0]"
ACADEMICALLY,1.35,1.8715318802914818,20,"[0, 0, 4, 5, 3, 1, 1, 0, 5, 0, 4, 3, 0, 0, 0, 0, 0, 0, 1, 0]"
ACADEMY,0.9545454545454546,1.557692821581626,22,"[0, 0, 0, 3, 0, 0, 0, 5, 4, 0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 2, 3, 0]"
ACCELERANT,1.9473684210526316,1.985326287499427,19,"[2, 0, 0, 0, 2, 0, 5, 2, 5, 3, 2, 3, 0, 0, 3, 5, 0, 5, 0]"
ACCELERATE,1.1666666666666667,1.465284553774253,18,"[1, 0, 0, 0, 1, 2, 1, 0, 0, 0, 3, 0, 4, 4, 0, 3, 2, 0]"
ACCELERATED,2.0,1.9720265943665387,19,"[3, 0, 2, 2, 4, 5, 0, 4, 0, 0, 0, 5, 0, 5, 3, 2, 0, 0, 3]"
ACCELERATION,1.4,1.5008769366431642,20,"[3, 0, 3, 3, 0, 2, 0, 4, 0, 0, 1, 1, 4, 0, 0, 0, 0, 2, 3, 2]"
ACCELERATIVE,2.111111111111111,1.7785945835997752,18,"[0, 4, 1, 0, 0, 5, 0, 1, 0, 4, 4, 1, 4, 3, 2, 2, 4, 3]"
ACCELERATOR,1.368421052631579,1.920952492783766,19,"[0, 5, 0, 2, 0, 0, 0, 0, 2, 0, 0, 3, 0, 0, 1, 0, 3, 5, 5]"
ACCELERATORY,1.5333333333333334,1.5522640914238173,15,"[0, 0, 0, 1, 0, 1, 4, 2, 5, 3, 0, 1, 2, 2, 2]"
ACCELEROMETER,1.6666666666666667,1.7822655773580138,18,"[4, 0, 5, 0, 0, 3, 0, 4, 2, 0, 3, 0, 2, 4, 1, 0, 0, 2]"
ACCENT,0.7,1.625455401774498,20,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 5, 0, 0, 1, 0, 3, 0, 0]"
ACCENTUALLY,0.6538461538461539,1.263085355541982,26,"[0, 1, 1, 4, 0, 0, 5, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 0, 1, 0]"
ACCENTUATE,0.9375,1.5261607604268517,16,"[2, 0, 1, 5, 0, 0, 0, 0, 0, 1, 1, 1, 4, 0, 0, 0]"
ACCENTUATION,1.3333333333333333,1.7489492643904123,18,"[3, 3, 4, 0, 0, 1, 0, 4, 0, 0, 5, 0, 2, 0, 2, 0, 0, 0]"
ACCEPT,1.736842105263158,1.967573385985836,19,"[2, 0, 3, 5, 5, 3, 1, 5, 0, 0, 0, 3, 0, 0, 0, 0, 4, 0, 2]"
ACCEPTABILITY,0.6190476190476191,1.1169686869465265,21,"[0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0, 1, 3, 0, 0, 1]"
ACCEPTABLE,1.0454545454545454,1.557692821581626,22,"[1, 0, 0, 0, 3, 0, 0, 3, 0, 0, 0, 0, 4, 5, 0, 0, 1, 0, 2, 0, 3, 1]"
ACCEPTABLENESS,1.75,1.693123346560039,16,"[0, 0, 2, 4, 5, 0, 0, 1, 1, 3, 0, 3, 3, 3, 3, 0]"
