word,mean,std,n
mask (cover),4.242,1.074,33
mask (face),3.909,1.19,33
mass,4.758,0.986,33
mass (large number),4.735,1.313,34
mass (religious),3.971,0.91,35
mass (weight),4.588,1.141,34
massacre,5.697,1.0,33
massive,5.5,1.036,34
mast,5.188,0.916,32
master,5.567,0.804,30
masturbate,5.735,1.267,34
masturbation,5.657,1.413,35
match,4.75,1.09,32
match (fire),4.912,0.981,34
match (game),5.364,0.979,33
match (pairing),3.6,1.101,35
matches,4.606,0.814,33
mate,5.382,1.237,34
mate (copulate),4.735,1.22,34
mate (friend),5.471,1.091,34
material,3.382,1.189,34
mates,5.229,1.416,35
mathematics,4.912,1.172,34
matrix,4.771,1.017,35
matron,1.727,0.993,33
mattress,3.686,0.919,35
mauve,3.0,1.118,32
maximum,5.061,1.205,33
maze,3.875,0.781,32
meadow,2.657,0.955,35
meagre,4.241,0.773,29
mean,4.324,1.021,34
mean (average),4.0,0.862,35
mean (intend),4.194,1.15,36
mean (nasty),4.606,1.301,33
mean (stingy),5.061,1.043,33
measles,4.364,0.881,33
measure,4.0,0.875,34
meat,5.529,0.947,34
mechanic,6.265,0.609,34
mechanism,5.229,1.017,35
medal,4.849,0.857,33
medallion,5.061,1.043,33
meddle,3.697,1.403,33
medicine,4.0,1.219,35
medieval,4.818,1.14,33
medium,3.914,0.732,35
medium (intermediate),3.912,0.853,34
medium (spiritualist),3.0,1.394,35
meek,3.484,1.043,31
meet,3.657,0.826,35
meeting,4.265,0.851,34
melody,2.171,1.108,35
melon,3.035,0.928,29
melt,3.515,0.821,33
melted,3.743,0.731,35
memoirs,3.588,1.191,34
memory,3.235,1.031,34
menace,5.429,0.994,35
merchant,5.25,0.829,32
merciful,3.343,1.218,35
mercy,3.303,1.314,33
mermaid,1.469,0.612,32
merry,3.679,0.847,28
mess,4.424,1.28,33
message,3.853,0.733,34
messenger,3.971,1.298,35
messy,4.697,1.403,33
metal,5.241,0.897,29
methane,4.618,0.908,34
method,4.771,1.098,35
metre,4.226,0.792,31
metric,4.5,0.978,34
metropolis,4.364,1.275,33
mice,3.438,0.864,32
microphone,3.971,0.923,34
microscope,4.559,0.914,34
microwave,3.857,0.833,35
middle,4.177,0.513,34
midget,4.471,0.947,34
midst,3.97,0.87,33
midwife,1.514,0.77,35
might,4.667,1.428,33
might (possibly),3.853,1.088,34
might (strength),6.061,0.919,33
mighty,5.618,1.213,34
mild,3.364,0.881,33
mildew,3.967,1.048,30
mile,4.156,0.667,32
mileage,5.125,1.139,32
military,6.324,0.931,34
milk,3.257,1.179,35
mill,4.276,0.867,29
million,4.5,0.883,34
millionaire,5.152,1.077,33
mimic,4.029,0.568,34
mind,3.828,0.791,29
miner,6.147,0.912,34
mingle,2.886,0.887,35
minimum,4.281,0.943,32
minister,5.647,0.871,34
mink,3.424,1.232,33
minor,3.939,0.959,65
minority,3.6,0.962,35
mint,3.667,0.83,30
mint (food),3.543,0.805,35
mint (money),4.788,1.008,33
minute,3.677,0.898,34
minute (small),3.257,0.936,35
minute (time),3.788,0.537,33
miracle,3.294,1.151,34
miraculous,3.029,1.098,34
mirage,3.177,0.923,34
mirror,2.706,1.016,34
mischief,4.582,1.161,67
mischievous,4.4,1.438,35
misconception,4.0,0.791,32
miser,5.115,1.086,26
miserable,4.182,0.833,33
misery,4.147,1.088,34
missile,5.563,1.321,32
mission,5.235,1.238,34
mistake,4.294,0.749,34
mistress,2.088,1.541,34
mob,5.455,1.047,33
mobility,4.057,0.893,35
mock,4.909,0.965,33
mode,3.97,0.758,33
model,2.353,0.997,34
modest,3.257,1.36,35
moist,3.0,0.986,35
moisture,3.29,0.85,31
mole,4.485,0.925,33
mole (animal),4.771,0.796,35
mole (skin),4.143,1.355,35
mole (spy),5.273,1.023,33
molecule,4.493,0.972,69
Mom,1.097,0.296,31
moment,3.645,0.863,31
momentum,4.844,1.034,32
monarch,4.152,1.672,33
monarchy,4.344,1.553,32
money,4.688,0.768,32
monk,6.25,0.866,32
monkey,4.857,0.899,35
monster,5.294,0.925,34
month,3.677,0.794,34
monument,4.788,1.094,66
mood,3.515,0.744,33
moody,3.6,1.418,35
moon,3.424,1.457,33
mooring,4.552,0.813,29
moose,4.394,1.013,33
moral,3.281,1.068,32
morality,3.485,1.104,33
morbid,4.743,0.966,35
morgue,4.235,0.689,34
morsel,4.091,0.965,33
mosque,4.9,0.943,30
mosquito,4.191,1.166,63
moss,4.371,1.044,35
most,3.853,0.772,34
moth,3.871,0.942,31
mother,1.088,0.373,34
motherfucker,5.857,1.175,35
motion,3.97,0.627,33
motor,5.912,0.919,34
motorbike,6.061,0.851,33
motorway,5.536,0.981,28
mould,4.233,0.423,30
mound,3.833,1.213,30
mount,4.5,0.875,62
mountain,5.033,0.948,30
mountains,4.8,1.653,35
mounted,4.455,1.076,33
mouse,3.486,0.906,35
mouth,3.433,0.883,30
move,4.25,0.924,36
movie,4.0,0.817,27
muck,5.29,0.99,31
mucous,4.735,0.699,34
muddy,5.154,0.996,65
muffin,2.853,0.912,34
mug,4.121,1.148,33
mug (cup),4.088,1.292,34
mug (face),4.914,1.296,35
mugged,4.765,1.477,34
mule,4.967,1.095,60
multiplication,4.091,0.712,33
multiply,4.143,1.125,35
Mum,1.212,0.64,33
mumble,4.394,1.043,33
Mummy,1.455,0.782,33
mural,3.469,1.089,32
murder,5.636,0.979,33
murderer,5.629,1.017,35
murmur,3.706,1.201,34
muscle,6.0,0.853,33
muscular,5.969,0.952,32
museum,4.348,1.127,69
mushroom,4.088,0.818,34
mushroom (expand),4.161,0.883,31
mushroom (food),4.059,1.136,34
music,3.343,0.955,35
musical,2.903,1.174,31
musician,4.063,0.864,32
musket,5.767,0.92,30
musketeers,6.03,1.0,33
mussel,4.455,1.018,33
mustang,5.714,1.232,35
mustard,4.677,0.931,34
mutation,4.686,0.854,35
mutilate,5.5,1.419,34
mystery,3.485,1.131,33
mystic,2.853,0.879,34
myth,3.706,1.273,34
mythology,3.97,1.114,33
nail,3.226,1.475,31
nail (finger),2.529,1.091,34
nail (hammer),5.824,0.857,34
naive,3.097,0.928,31
naked,3.633,1.251,30
name,3.914,0.28,35
named,3.794,0.719,34
namesake,4.257,0.966,35
nanny,1.688,0.682,32
narcotic,4.424,1.016,33
narrow,4.057,1.068,35
nasty,4.424,1.102,33
nation,4.743,0.769,35
national,4.719,0.874,32
natural,2.5,1.031,32
nature,2.939,1.229,33
naughty,3.857,1.437,35
nausea,3.546,1.131,33
naval,4.546,1.328,33
navel,3.971,1.706,34
navy,5.829,1.134,35
near,3.879,0.729,33
neat,2.6,0.991,35
necessary,4.091,0.668,33
necessity,3.8,1.137,30
neck,3.581,0.708,31
necklace,1.543,0.648,35
nectar,2.794,1.051,34
need,3.25,0.935,32
needle,3.286,1.232,35
needy,3.206,0.994,34
negative,4.529,1.036,34
neglect,4.429,0.994,35
neglected,4.028,1.166,36
negotiate,4.219,1.268,32
negotiation,4.424,1.326,33
negotiator,3.971,1.483,35
neighbour,3.818,0.903,33
neon,3.667,1.198,33
nephew,6.118,1.157,34
nervous,3.294,0.749,34
nest,2.897,1.087,68
net,4.147,0.733,34
nettle,4.344,1.162,32
network,4.364,1.202,33
neural,4.077,1.107,26
neurotic,3.571,0.994,35
neutral,3.485,0.821,33
neutron,4.909,1.055,33
new,3.667,0.876,33
news,4.267,0.68,30
nice,2.677,1.156,34
niece,1.424,0.74,33
night,3.686,1.214,35
nightfall,4.214,1.264,28
nightmare,4.471,1.218,34
nimble,2.912,1.358,34
nipple,2.559,1.439,34
noise,4.441,0.914,34
noisy,4.706,0.892,34
nonchalant,4.321,1.167,28
none,4.0,0.485,34
nonsense,4.061,0.983,33
noon,3.914,0.732,35
noose,4.758,1.181,33
norm,4.121,0.769,33
nose,3.966,0.718,29
note,3.429,0.678,28
notebook,3.147,1.115,34
notepad,3.75,1.01,36
notice,3.839,0.514,31
notion,3.964,0.731,28
noun,3.879,0.977,33
nourish,2.727,1.108,33
nourishment,2.765,1.19,34
novel,3.485,0.744,33
novel (book),3.177,1.097,34
novel (new),3.273,1.081,33
novice,4.0,0.84,34
nucleus,4.061,1.043,33
nude,2.735,1.29,34
nugget,4.242,0.78,33
nuisance,4.257,1.295,35
nun,1.469,0.706,32
nuptials,2.929,0.961,28
nurse,2.129,0.975,31
nursery,2.529,0.737,34
nurture,1.879,1.008,33
nut,4.727,0.897,33
nut (bolt),5.667,1.005,33
nut (crazy person),4.485,1.048,33
nut (food),4.0,0.954,33
nutmeg,3.588,1.396,34
nutrient,3.353,1.348,34
nutrition,3.636,1.068,33
nutritious,3.0,0.84,34
nuts,4.886,1.214,35
nuts (bolts),5.8,1.09,35
nuts (crazy),3.629,1.173,35
nuts (food),4.394,1.179,33
nuts (testicles),6.857,0.542,35
nylon,3.059,1.162,34
nymph,2.815,1.415,27
oak,4.758,1.129,33
oath,4.667,1.0,36
oats,4.313,0.95,32
obedience,3.576,1.232,33
obedient,3.824,1.317,34
obese,4.559,1.241,34
obesity,3.912,1.011,34
obey,4.559,1.217,34
object,4.057,0.955,35
object (disagree),4.794,1.079,34
object (thing),3.882,0.9,34
objective,4.063,0.966,32
oblige,3.559,1.333,34
obliging,3.516,1.103,31
oblivion,5.118,1.301,34
oblivious,4.625,1.111,32
obnoxious,4.943,1.264,35
oboe,3.71,1.022,31
obscene,5.029,1.098,34
obscenity,4.97,1.141,33
obscure,4.212,0.879,33
observation,4.235,1.573,34
observe,3.529,1.169,34
obsess,3.353,1.16,34
obsession,3.546,1.597,33
obsessive,3.529,1.242,34
obstacle,4.5,0.849,34
obvious,4.273,0.962,33
occasion,3.242,1.102,33
occasionally,3.818,0.999,33
occupation,4.486,0.841,35
occupy,4.765,1.352,34
occur,4.171,0.56,35
occurrence,4.086,0.28,35
ocean,3.69,1.262,29
octopus,4.367,0.912,30
odd,4.143,0.761,35
odour,5.152,0.989,33
offence,4.853,1.141,34
offend,4.853,1.115,34
offensive,4.833,1.036,30
office,4.455,0.891,33
officer,5.606,0.983,33
offshoot,4.185,0.818,27
oil,4.886,1.19,35
older,4.767,0.955,30
olive,3.152,0.925,33
omission,4.161,0.883,31
omit,4.267,0.629,30
onion,3.933,0.629,30
only,3.939,0.736,33
onslaught,4.967,1.048,30
open,3.265,1.244,34
opening,3.375,0.82,32
opinion,3.677,1.23,34
opium,4.0,1.107,31
opportunist,4.2,1.424,30
opportunity,4.156,1.093,32
oppose,4.483,1.133,29
opposition,4.829,1.108,35
oppress,4.97,1.267,33
optimal,4.0,1.118,32
optimism,3.382,1.138,34
optimist,3.294,1.201,34
optimistic,3.382,1.138,34
option,3.788,0.686,33
oral,3.939,1.278,33
orange,3.69,0.951,29
orange (colour),3.571,1.154,35
orange (fruit),3.714,0.973,35
orangutan,4.75,1.118,32
orbit,4.5,0.719,30
orchard,2.971,1.108,35
orchestra,3.567,1.272,67
ordain,4.586,1.035,29
ordeal,3.75,1.09,36
ordinary,4.03,0.717,33
organ,4.167,0.82,30
organ (liver),4.559,0.914,34
organ (piano),3.853,1.417,34
organise,3.031,1.104,32
organised,2.486,1.273,35
organism,4.118,0.993,34
orgasm,3.057,1.567,35
origin,3.939,1.153,33
ornament,2.912,1.011,34
ostrich,4.088,1.025,68
other,4.121,0.769,33
otter,3.886,0.82,35
ounce,3.667,0.765,33
outbreak,4.6,1.074,35
outcast,4.485,0.989,33
outcome,4.265,0.98,34
outdoors,4.364,1.41,33
outlook,4.121,1.2,33
output,4.941,0.998,34
outrage,4.677,1.693,34
outside,3.97,1.243,33
outsider,4.515,0.702,33
outstanding,4.036,1.017,28
oval,3.257,0.873,35
oven,3.2,1.141,35
over,4.0,0.586,35
over (above),4.091,0.996,33
over (cricket),5.094,1.128,32
over (finished),4.5,0.978,34
overcast,4.559,0.914,34
overdose,4.171,1.276,35
overt,4.118,1.105,34
owl,3.697,1.359,33
own,4.273,0.993,33
owner,4.939,0.919,33
ownership,4.677,1.13,34
oxygen,3.941,0.838,34
oyster,4.03,0.937,33
pacifism,3.781,1.111,32
pacifist,3.677,1.028,31
pack,4.441,1.217,34
pack (fill),4.324,0.629,34
pack (group),5.257,1.227,35
package,5.094,1.331,32
packet,4.265,0.816,34
pact,4.484,1.074,31
padlock,5.0,0.95,31
page,3.897,0.759,29
page (call),3.882,1.078,34
page (paper),3.758,0.818,33
page (ward),4.04,0.916,25
pail,4.0,0.832,26
pain,4.546,1.233,33
painful,4.429,1.379,35
paint,3.677,1.23,34
paintbrush,3.257,1.155,35
painter,4.853,1.263,34
pair,3.6,0.8,30
palace,2.967,1.402,30
pale,2.966,0.89,29
pamphlet,3.706,1.044,34
pan,3.943,0.86,35
pan (camera),4.25,0.901,32
pan (criticise),3.63,1.444,27
pan (pot),3.424,1.349,33
pancake,3.257,0.873,35
panda,4.086,1.339,35
panic,3.697,1.029,33
panorama,4.129,1.408,31
panther,4.743,1.317,35
paper,3.852,0.89,27
paperclip,3.719,0.976,32
parachute,4.515,1.158,33
parade,3.706,1.201,34
paradise,3.029,1.224,34
paradox,4.333,0.978,30
paragraph,3.853,0.733,34
paralyse,4.2,0.576,35
paralysis,4.206,0.583,34
paranoid,3.824,1.339,34
parasite,4.5,0.916,34
parcel,4.114,1.008,35
parish,4.704,0.974,27
park,3.828,0.874,29
park (car),4.563,0.747,32
park (public land),4.114,0.747,35
parlour,2.844,1.277,32
parochial,4.875,1.654,16
parole,5.133,0.806,30
parrot,4.206,1.079,34
parsley,3.546,1.047,33
part,4.114,0.622,35
part (divide),3.939,0.6,33
part (portion),4.059,1.027,34
partial,4.03,0.834,33
particular,3.286,1.136,35
parts,4.5,0.764,30
party,3.697,1.029,33
party (celebration),3.606,0.919,33
party (group),3.914,0.692,35
pass,4.0,0.894,35
pass (move past),3.886,1.063,35
pass (permission),3.697,1.167,33
pass (route),4.286,0.7,35
passage,3.807,0.858,31
passageway,4.2,0.95,35
passion,2.839,1.526,31
passionate,2.6,1.2,35
passive,3.286,1.255,35
pasta,3.516,0.713,31
paste,4.0,0.804,34
pastry,2.824,0.89,34
patch,4.324,0.629,34
patch (area),4.088,0.658,34
patch (repair),4.441,1.594,34
patent,4.118,0.963,34
path,3.879,0.769,33
patient,3.303,1.218,33
patient (medical),4.029,1.071,34
patient (tolerant),3.0,1.309,35
patriot,5.406,0.931,32
patrol,5.353,0.836,34
patron,4.065,1.243,31
pause,3.939,0.736,33
payment,4.719,0.8,32
payroll,4.543,1.051,35
pea,3.667,0.471,30
peace,2.636,0.846,33
peaceful,2.485,1.209,33
peach,2.412,1.061,34
peacock,3.457,1.679,35
peal,3.656,0.888,32
peanut,4.412,0.844,34
pear,3.343,0.826,35
pearl,1.815,0.782,65
peas,3.885,0.727,61
pebble,3.303,1.114,33
pecan,3.886,1.036,35
peck,3.2,1.214,35
peculiar,4.394,0.886,33
peddle,4.265,0.699,34
peek,3.6,1.314,35
peel,3.333,1.146,33
peep,3.618,0.908,34
peer,3.765,0.909,34
peer (colleague),3.939,0.851,33
peer (look),3.677,0.756,34
peers,4.0,0.871,29
peg,3.735,0.98,34
pelt,4.688,0.916,32
pelvis,4.088,1.401,34
pen,4.235,0.73,34
pen (cage),4.303,0.834,33
pen (ink),4.486,1.105,35
penalty,5.4,0.987,30
pence,3.735,0.949,34
pencil,4.097,0.734,31
penguin,3.788,0.977,33
penicillin,4.172,1.053,29
penis,6.714,0.658,35
penny,3.636,1.01,33
pension,4.258,0.671,31
pensive,3.767,1.174,30
penthouse,4.706,1.072,34
people,4.029,1.082,35
pepper,4.235,1.307,34
pepper (black),5.143,1.073,35
pepper (lightly cover),3.613,0.868,31
pepper (vegetable),3.765,0.769,34
perceive,3.882,0.676,34
percent,4.4,0.901,35
perception,3.714,1.084,35
perform,3.394,1.575,33
performance,3.914,1.296,35
performer,3.886,1.582,35
perfume,1.75,1.173,32
period,2.529,1.334,34
periodical,4.206,1.132,34
periodical (intermittent),4.226,1.156,31
periodical (newspaper),4.931,0.98,29
perjury,4.433,1.023,30
perky,2.5,0.947,34
permanent,4.281,0.943,32
permission,3.303,1.0,33
perpetrator,5.0,1.238,30
persecute,5.0,0.985,33
persecution,4.686,1.326,35
persist,4.118,1.132,34
persistent,3.471,1.44,34
person,3.939,0.489,33
personal,3.314,1.237,35
personality,3.375,0.96,32
perspiration,5.091,0.965,33
pervert,5.971,0.954,34
pessimist,4.294,1.318,34
pest,4.727,0.93,33
pester,4.3,1.13,30
pet,3.536,0.626,28
petal,1.914,1.052,35
petrol,5.061,0.886,33
petty,3.429,1.4,35
phantom,4.667,1.005,33
pharmacist,3.914,1.481,35
pharmacy,3.588,1.061,34
phase,4.057,0.63,35
pheasant,4.667,0.876,33
phenomenal,4.029,1.32,35
phenomenon,3.909,1.083,33
philosophy,4.031,1.311,32
phone,3.821,0.889,28
photo,3.5,0.791,32
photographer,4.613,1.068,31
phrase,3.886,0.574,35
physical,5.441,1.193,34
physician,5.061,1.153,33
physics,5.429,0.935,35
pianist,4.222,1.548,36
piano,3.621,0.848,29
pick,4.258,0.671,31
picket,4.161,0.987,31
pickle,4.353,0.836,34
pickle (difficulty),3.781,0.819,32
pickle (preserve),3.941,1.056,34
picture,3.382,0.805,34
pie,4.543,1.273,35
piece,3.656,0.69,32
pier,4.194,0.858,31
pig,5.0,0.871,29
pigeon,4.118,0.9,34
pile,4.364,0.643,33
pill,3.357,1.394,28
pillow,3.147,1.141,34
pilot,5.781,0.927,32
pimp,5.914,1.131,35
pimple,3.758,1.016,33
pin,3.529,1.334,34
pinch,3.849,1.019,33
pine,3.706,1.044,34
pine (long for),3.091,1.288,33
pine (tree/wood),4.529,1.194,34
pineapple,3.294,0.925,34
pink,1.857,1.15,35
pint,5.546,0.82,33
pint (beer),5.758,1.129,33
pint (volume),5.441,1.09,34
pioneer,5.235,1.238,34
pipe,5.4,0.932,35
pipe (tobacco),5.909,0.933,33
pipe (water),4.457,0.966,35
pistol,5.706,1.044,34
piston,5.586,1.035,29
pitch,4.259,1.075,27
pitch (field of play),5.714,1.002,35
pitch (musical),2.806,1.15,36
pitch (tar),4.828,1.019,29
pitch (throw),5.059,0.873,34
pitiful,4.029,1.014,34
pity,3.333,1.035,33
pizza,4.667,0.83,30
plain,3.824,0.984,34
plan,4.235,1.113,34
plane,4.765,1.002,34
plane (aircraft),5.0,1.206,33
plane (surface),4.294,0.749,34
plane (wood),4.909,0.9,33
planet,4.242,1.28,33
plank,4.758,0.818,33
plant,3.355,0.825,31
plant (factory),5.143,1.073,35
plant (flower),2.471,1.218,34
plant (position),4.029,1.248,34
plantation,4.469,1.25,32
plasma,4.343,1.094,35
plaster,4.407,1.097,27
plaster (bandage),3.853,0.944,34
plaster (wall),5.543,1.104,35
plate,3.774,0.607,31
platter,3.853,1.191,34
play,3.529,1.242,34
play (game),4.147,1.088,34
play (stage performance),3.059,1.056,34
player,5.457,0.966,35
playful,3.029,1.253,35
plea,3.257,0.905,35
plead,3.606,1.071,33
please,3.229,0.988,35
pleasure,2.971,1.485,34
pledge,4.152,1.077,33
pliers,5.853,1.115,34
plight,3.625,1.386,32
plot,4.406,1.195,32
plot (conspiracy),4.879,1.037,33
plot (graph),4.559,0.811,34
plot (land),4.636,0.948,33
plot (story),3.818,0.936,33
plough,5.355,0.935,31
ploy,4.303,0.937,33
plug,4.686,0.854,35
plug (blockage),4.882,0.963,34
plug (electric),4.971,0.923,34
plum,3.182,0.936,33
plumber,6.0,0.894,30
plump,3.029,0.971,35
plural,3.875,0.415,32
poach,4.759,1.194,29
poach (cook),3.576,0.818,33
poach (hunt),5.849,0.925,33
pocket,4.303,1.314,33
poet,4.281,1.205,32
poetry,3.029,1.108,35
point,4.061,0.489,33
point (argument),4.206,1.586,34
point (finger),4.382,1.515,34
point (location),4.286,0.813,35
poison,4.667,1.119,33
poisoned,4.371,1.123,35
poke,4.313,0.982,32
poker,5.686,1.389,35
poker (cards),5.735,1.12,34
poker (rod),5.313,0.882,32
polar,4.143,0.93,35
pole,3.618,1.591,34
police,5.546,1.076,33
policeman,6.588,0.647,34
polish,3.171,1.341,35
polite,3.0,1.165,28
politician,5.719,0.91,32
poll,4.364,0.643,33
pollute,4.786,0.773,28
pollution,4.613,1.068,31
polyester,3.912,0.887,34
ponce,4.467,1.384,30
pond,3.629,0.929,35
pony,2.206,1.106,34
poodle,2.571,0.994,35
pool,3.588,0.732,34
pool (billiards),5.206,1.301,34
pool (shared),4.182,0.796,33
pool (water),3.371,0.988,35
poor,4.313,0.682,32
pope,5.667,1.172,33
population,4.086,0.906,35
pork,5.0,1.155,33
porpoise,3.464,1.017,28
port,4.853,0.944,34
port (harbour),4.788,1.148,33
port (wine),3.971,1.464,35
portal,4.647,1.108,34
porter,5.387,0.748,31
portion,3.886,0.887,35
portrait,3.735,1.22,34
position,4.152,0.925,33
positive,3.371,0.865,35
possess,4.257,1.203,35
possession,4.029,1.207,35
possessive,4.818,1.696,33
post,4.086,0.77,35
post (mail),4.647,1.234,34
post (pole),4.636,0.846,33
post (position),4.618,0.908,34
poster,3.944,1.104,36
postman,6.364,0.846,33
posture,3.618,1.138,34
pot,3.909,1.083,33
pot (drugs),5.091,0.866,33
pot (pan),3.647,1.348,34
potato,4.5,0.849,34
potent,4.206,1.43,34
pottery,3.0,0.775,30
poultry,3.882,0.796,34
pound,4.588,0.943,34
pound (dogs),4.636,1.123,33
pound (hammer),5.686,1.326,35
pound (money),4.531,1.172,32
pound (weight),4.229,1.221,35
poverty,4.324,1.049,34
power,5.333,1.385,33
powerful,5.406,1.476,32
powerless,3.229,1.149,35
practical,4.5,1.194,34
practice,3.941,1.305,34
prairie,3.094,1.608,32
praise,2.657,1.308,35
pram,2.441,1.063,34
prawn,3.943,0.984,35
pray,3.677,0.674,34
prayer,3.429,1.103,35
precise,3.75,1.184,28
predicament,4.091,0.965,33
preface,4.091,0.965,33
prefix,3.853,0.845,34
premium,4.118,1.451,34
present,3.727,0.75,33
present (gift),3.353,1.16,34
present (show),3.914,1.079,35
president,5.849,0.989,33
pressure,4.469,1.118,32
prestige,4.529,1.5,34
pretty,1.636,0.81,33
pretzel,4.235,0.769,34
prevent,4.382,1.029,34
preview,4.061,0.422,33
prick,5.912,1.067,34
prick (dick),6.588,0.772,34
prick (stab),5.177,0.984,34
pride,4.857,1.588,35
pride (feeling),4.424,1.759,33
pride (lions),5.441,1.575,34
primal,5.429,0.863,28
primary,3.5,1.061,32
prince,6.6,0.663,30
princess,1.382,0.687,34
print,4.185,0.772,27
prior,3.839,0.514,31
prison,5.548,0.874,31
prisoner,5.375,0.927,32
privacy,3.286,1.209,35
private,3.303,1.029,33
prize,3.967,0.706,30
probe,4.765,0.941,34
process,3.912,1.292,34
process (modify),4.371,0.865,35
process (procedure),4.206,0.677,34
process (understand),3.97,0.87,33
procession,4.121,0.769,33
product,4.324,1.156,34
production,4.4,1.126,35
profession,4.364,1.202,33
professional,4.486,1.296,35
professor,5.914,1.079,35
profile,4.061,0.736,33
profit,4.824,0.746,34
profound,4.114,1.347,35
programme,4.281,0.976,32
progress,4.182,0.903,33
progression,4.177,1.042,34
project,4.324,0.83,34
project (enterprise),4.912,0.919,34
project (protrude),4.455,0.924,33
projector,4.5,0.916,34
prolong,4.121,1.122,33
promote,4.471,1.218,34
promotion,4.485,0.821,33
prone,4.035,0.809,29
pronoun,4.235,1.031,34
proof,4.303,0.758,33
proper,3.379,0.925,29
property,4.686,0.919,35
prophet,4.968,1.448,31
propose,4.2,1.864,35
proprietor,4.867,1.024,30
prose,3.294,1.016,34
prosecute,4.97,0.797,33
prosecution,4.971,1.464,35
prosecutor,5.529,1.242,34
prosper,4.167,1.003,30
prosperity,3.743,1.592,35
prosperous,4.324,1.156,34
prostitute,2.455,1.35,33
protect,4.971,1.464,35
protected,3.8,1.817,35
protection,4.879,1.472,33
protest,4.455,1.373,33
proud,4.242,1.303,66
prove,4.324,1.408,34
provide,4.667,1.407,33
proxy,4.321,1.002,28
prudent,3.242,1.415,33
prune,3.424,1.074,33
prune (fruit),3.235,0.877,34
prune (trim),3.242,1.102,33
psychiatrist,3.606,1.455,33
psychologist,3.471,1.218,34
psychology,3.606,0.952,33
psychopath,5.514,0.967,35
psychotic,4.5,1.266,34
public,4.294,0.749,34
pudding,3.438,1.029,32
puffin,4.0,1.069,35
puke,4.879,1.094,33
pull,3.97,1.193,33
pull (attratcion),3.697,1.193,33
pull (drag),4.424,0.922,33
pulley,3.964,1.149,28
pulpit,4.714,1.097,28
pulse,3.788,0.477,33
pulse (e.g. beans),4.152,1.373,33
pulse (heartbeat),3.147,1.033,34
pump,4.743,1.295,35
pumpkin,3.706,1.016,34
pumps,3.235,1.352,34
pumps (equipment),4.971,0.923,34
pumps (shoes),1.618,0.94,34
punch,5.931,0.868,29
punch (drink),3.686,1.214,35
punch (strike),6.182,0.869,33
pungent,4.97,0.969,33
punish,5.114,1.19,35
punishment,5.069,0.944,29
pupil,3.719,0.943,32
pupil (eye),3.943,0.674,35
pupil (school),3.971,0.736,35
puppy,3.091,1.164,33
pure,2.182,1.14,33
purple,2.853,0.879,34
purse,1.452,0.711,31
pursue,4.091,1.443,33
pursued,3.656,1.573,32
pursuit,4.559,1.241,34
pus,4.25,0.661,32
push,4.529,1.036,34
pussy,2.333,1.531,33
pussy (cat),2.324,0.83,34
pussy (vagina),1.206,0.583,34
pussy (wimp),3.686,1.864,35
putrid,4.917,0.862,24
puzzle,4.114,0.666,35
puzzle (jigsaw),3.818,0.936,33
puzzle (mystery),3.912,1.147,34
pyramid,4.333,1.146,33
python,5.242,1.102,33
quack,4.235,0.941,34
quack (charlatan),4.677,1.423,31
quack (duck),3.677,1.077,34
quality,3.486,1.025,35
quantity,4.324,0.629,34
quantum,5.03,0.969,33
quarrel,3.939,1.205,33
quarry,5.214,1.013,28
quay,4.613,1.006,31
queen,1.313,0.768,32
queen (gay),3.559,1.802,34
queen (king),1.546,1.183,33
quest,4.943,1.145,35
question,3.735,1.146,34
queue,3.849,0.744,33
quibble,3.645,0.969,31
quick,3.929,0.884,28
quiescent,3.267,1.289,15
quiet,3.107,1.08,28
quietly,2.75,1.146,32
quill,3.516,1.456,31
quit,4.485,0.857,33
quite,3.529,1.194,34
quitter,4.457,0.966,35
rabbi,6.032,0.897,31
rabbit,3.265,1.009,34
rabies,4.235,0.842,34
raccoon,4.455,0.82,33
race,4.303,0.717,33
race (colour),4.229,1.044,35
race (contest),5.125,1.053,32
racist,4.6,0.962,35
racket,4.727,1.052,33
racket (noise),4.235,0.972,34
racket (tennis),4.273,0.827,33
radiant,2.214,0.86,28
radiator,4.241,0.897,29
radio,4.387,1.098,31
rage,5.886,1.008,35
rail,4.559,0.847,34
railroad,5.515,1.019,33
rain,3.882,0.963,34
rainbow,2.171,0.774,35
rainforest,3.576,0.854,33
raise,3.824,1.042,34
raise (bring up),3.257,1.203,35
raise (increase),4.086,0.967,35
raise (lift),4.257,1.441,35
raisin,3.394,0.851,33
ranch,4.971,1.363,35
rancid,5.029,1.098,34
random,3.903,0.64,31
randy,5.484,1.074,31
range,4.118,0.758,34
range (array),4.212,1.008,33
range (outdoors),5.313,0.982,32
ranger,5.636,1.176,33
rank,5.333,0.91,33
rank (foul),5.031,1.045,32
rank (position),5.471,1.007,34
rape,4.818,1.527,33
rapist,5.886,1.09,35
rare,3.912,1.039,34
rare (uncommon),3.382,0.971,34
rare (uncooked),4.576,1.129,33
rash,4.514,0.874,35
rash (reckless),5.0,1.25,32
rash (skin),3.914,0.649,35
raspberry,2.667,1.092,33
rat,5.0,1.0,34
rat (animal),4.97,0.904,33
rat (inform),4.829,1.028,35
rate,4.061,0.6,33
rather,3.781,1.082,32
rating,4.265,0.779,34
ration,4.235,0.909,34
rattle,3.818,0.796,33
rattlesnake,4.813,0.95,32
raven,3.967,1.449,30
