word,mean,std,n
reaction,3.771,1.725,35
read,4.743,1.441,35
real,3.686,1.997,35
realize,3.0,1.303,33
rear,4.857,1.57,35
rear (behind),5.371,1.569,35
rear (raise),3.344,1.449,32
reason,2.697,1.527,33
reasonable,2.412,1.331,34
reassure,2.909,1.401,33
reassuring,2.515,1.158,33
rebound,2.941,1.305,34
recall,3.333,1.531,33
recent,3.441,1.684,34
recital,4.485,1.373,33
recite,3.886,1.368,35
recognition,3.177,1.339,34
recognize,2.457,1.36,35
record,5.114,1.6,35
record (information),4.914,1.402,35
record (to register),4.0,1.371,33
rectangle,6.177,0.984,34
red,5.031,1.928,32
reduce,3.265,1.559,34
reef,6.065,0.948,31
reel,5.516,1.478,31
refill,4.686,1.141,35
reflect,3.313,1.685,32
reflection,4.273,1.927,33
reflex,4.088,1.337,34
refresh,2.743,1.078,35
refreshment,5.206,1.367,34
refrigerator,6.688,0.634,32
refugee,4.813,1.57,32
reggae,3.727,1.763,33
regime,3.091,1.583,33
region,4.971,1.618,34
regional,3.857,1.376,35
register,3.546,1.395,33
regret,2.714,1.364,35
regular,3.486,1.339,35
regulation,2.97,1.058,33
reindeer,6.429,1.379,35
reject,2.829,1.134,35
rejected,3.161,1.885,31
relate,2.647,1.135,34
relation,3.629,1.623,35
relative,4.212,2.085,33
relax,3.031,1.287,32
relaxing,3.088,1.579,34
relay,3.485,1.5,33
release,3.656,1.533,32
reliable,3.118,1.529,34
relic,4.844,1.523,32
relieved,3.029,1.383,35
religion,2.0,1.188,34
relish,3.543,1.696,35
remark,3.543,1.61,35
remarkable,2.629,1.333,35
remedy,3.281,1.681,32
remind,3.059,1.608,34
reminder,3.879,1.572,33
remorse,2.485,1.5,33
remorseful,2.807,1.203,31
remote,4.857,1.533,35
remote (controller),6.455,0.956,33
remote (distant),3.091,1.602,33
rendezvous,3.516,1.521,31
rent,5.171,1.363,35
repel,3.531,1.457,32
repent,2.667,1.531,33
replace,3.543,1.592,35
replacement,4.057,1.706,35
report,5.343,1.433,35
reporter,5.546,1.258,66
reptile,6.429,0.965,35
reptilian,4.943,1.413,35
request,2.871,1.1,31
rescue,4.226,1.56,31
research,3.844,1.716,32
researcher,4.813,1.488,32
resent,2.364,1.176,33
resentful,2.765,1.477,34
resentment,2.286,1.364,35
reserve,3.438,1.499,32
reserved,2.882,1.51,34
reset,3.281,1.375,32
resident,5.177,1.424,34
residential,4.0,1.581,32
residual,3.467,1.477,30
residue,4.735,1.668,34
resign,3.581,1.54,31
resort,4.344,1.632,32
respect,3.257,1.61,35
responsibility,2.794,1.51,34
responsible,3.114,1.72,35
rest,3.486,1.36,35
restaurant,6.303,0.87,33
restore,3.212,1.552,33
retail,4.765,1.436,34
retailer,5.118,1.388,34
reunion,3.484,1.215,31
reunite,3.824,1.689,34
reverent,3.107,1.235,28
reverse,3.313,1.236,32
review,4.086,1.228,35
revoke,3.129,1.601,31
revolt,3.375,1.269,32
revolting,2.576,1.371,33
revolution,3.333,1.57,33
revolve,3.735,1.596,34
revolver,6.485,0.989,33
reward,4.625,1.596,32
rhapsody,3.63,1.392,27
rheumatism,5.609,1.406,23
rhino,6.771,0.636,35
rhinoceros,6.849,0.435,33
rhyme,3.257,1.592,35
rhythm,3.486,1.574,35
ribs,6.0,1.275,32
rice,6.735,0.656,34
rich,4.143,1.959,35
riches,4.818,1.766,33
riddle,3.5,1.883,34
ride,4.771,1.822,35
rider,5.156,1.523,32
ridicule,2.824,1.317,34
ridiculous,2.677,1.509,34
rifle,6.546,0.656,33
right,3.412,1.7,34
right (correct),3.057,1.851,35
right (left),4.457,1.962,35
right (legal claim),3.571,1.961,35
rigid,4.125,1.9,32
ring,6.241,1.164,29
ring (jewellery),6.943,0.232,35
ring (sound),5.394,1.496,33
ring (surround),3.941,1.434,34
riot,5.031,1.358,32
ripe,4.2,1.508,35
risk,3.194,1.908,31
risky,2.394,1.413,33
ritual,2.7,1.441,30
ritualistic,2.219,1.243,32
rival,3.333,1.45,33
river,6.677,0.468,34
road,6.194,1.281,31
roar,4.743,1.679,35
robber,6.206,0.994,34
robbery,5.353,1.303,34
robe,6.0,1.331,35
robin,6.8,0.4,35
rock,6.571,0.838,35
rocket,6.515,0.702,33
rocket (go quickly),3.886,1.879,35
rocket (leaves),6.171,1.082,35
rocket (projectile),5.867,1.431,30
rod,6.294,0.986,34
rogue,3.529,1.557,34
role,3.515,1.329,33
roll,4.941,1.748,34
roll (bread),6.294,1.201,34
roll (turn over),4.606,1.687,33
rollercoaster,6.229,1.071,35
rolling,4.265,1.357,34
romance,3.486,1.842,35
romantic,2.824,1.382,34
romanticize,2.029,1.298,35
roof,6.656,0.643,32
roofer,5.412,1.331,34
rooster,6.147,1.141,34
root,5.656,1.613,32
rose,6.647,0.967,34
rot,4.788,1.647,33
rotten,4.677,1.429,34
rough,3.645,1.404,31
royal,4.063,1.713,32
rubble,6.032,1.379,31
ruby,5.909,1.357,33
rude,3.29,1.763,31
ruffle,4.606,1.536,33
rugby,5.69,1.178,29
ruin,3.794,1.677,34
ruined,3.429,1.498,35
ruler,6.091,1.323,66
ruler (leader),5.818,1.266,33
ruler (measure),6.314,0.979,35
rumour,2.657,1.567,35
run,5.171,1.32,35
run (race),5.121,1.273,33
run (series),3.794,1.623,34
run (stockings),4.781,1.536,32
run (test),4.121,1.451,33
runner,6.182,0.968,33
rural,4.273,1.441,33
rust,6.088,1.147,34
rusty,5.182,1.66,33
sack,5.5,1.46,34
sad,2.412,1.115,34
sadness,2.758,1.518,33
safe,3.5,1.854,32
safely,3.382,1.591,34
safety,3.118,1.605,34
sage,5.455,1.876,33
sage (herb),6.5,1.036,34
sage (wise man),4.618,1.971,34
sail,5.758,1.303,33
sailor,5.765,1.436,34
saint,4.152,1.987,33
salad,6.226,1.038,31
salary,4.794,1.623,34
sale,4.581,1.339,31
salmon,6.529,1.091,34
saloon,6.0,1.391,31
salsa,5.625,1.341,32
salt,6.364,0.846,33
salty,4.0,1.414,32
salutation,3.567,1.564,30
salute,5.364,1.389,33
salvage,3.588,1.784,34
salvaged,3.794,1.694,34
same,3.853,1.849,34
sandals,6.531,1.274,32
sandwich,6.686,0.574,35
sane,2.529,1.398,34
sanity,2.457,1.38,35
sapphire,6.333,1.035,33
satire,2.788,1.343,33
satisfaction,2.4,1.126,35
satisfied,3.226,1.601,31
sauce,6.324,0.898,34
sauna,6.424,0.698,33
sausage,6.563,0.704,32
savant,3.455,1.616,22
saviour,3.677,2.011,34
saxophone,6.286,1.11,35
scab,6.188,0.846,32
scald,4.906,1.4,32
scale,3.853,1.912,34
scale (fish),6.118,1.231,34
scale (magnitude),3.486,1.663,35
scale (musical),4.394,1.613,33
scale (weighing),6.086,1.156,35
scalp,6.438,0.966,32
scalpel,6.029,1.483,35
scandal,2.794,1.301,34
scapegoat,3.03,1.605,33
scar,6.088,1.067,34
scarce,3.333,1.295,33
scare,2.813,1.21,32
scarecrow,6.5,0.671,30
scared,2.912,1.222,34
scarf,6.563,0.827,32
scarlet,4.714,1.578,35
scars,6.091,1.288,33
scary,2.581,1.101,31
scent,3.813,2.007,32
sceptic,2.647,1.588,34
sceptical,2.743,1.273,35
scheme,3.424,1.706,33
scholar,5.5,1.479,32
school,6.429,0.728,35
science,4.371,2.205,35
scientific,4.229,2.03,35
scientist,5.939,1.071,33
scissors,6.735,0.559,34
scoop,4.6,1.727,35
scooter,6.593,0.733,27
scope,3.613,1.64,31
scorch,4.258,1.741,31
score,4.194,1.595,31
scored,3.548,1.316,31
scorn,2.594,1.221,32
scorpion,6.706,0.516,34
scrap,4.697,1.507,33
scream,4.794,1.745,34
screaming,4.355,1.859,31
screw,6.242,1.303,33
screw (builder),5.818,1.486,33
screw (sex),4.424,1.985,33
screwdriver,6.529,0.882,34
script,5.529,1.398,34
scrum,5.367,1.354,30
scum,4.412,1.881,34
scurvy,5.0,1.475,34
sea,6.057,1.33,35
seahorse,6.177,1.271,34
seal,5.969,1.38,32
seal (animal),6.588,1.115,34
seal (close),4.939,1.254,33
seasick,4.588,1.647,34
season,4.688,1.379,32
season (add spice),4.914,1.61,35
season (period of time),4.375,1.728,32
seasonal,3.333,1.7,33
seasonings,5.147,1.556,34
seat,6.667,0.586,33
second,4.559,1.735,34
second (position),4.606,1.705,33
second (unit of time),4.743,1.947,35
secretary,6.2,0.748,35
section,4.343,1.62,35
sector,3.97,1.547,33
secure,3.143,1.743,35
sediment,5.273,1.71,33
seduce,2.546,1.233,33
seduction,3.364,1.888,33
seed,6.323,0.963,31
seek,3.281,1.586,32
seesaw,6.559,0.65,34
seize,4.143,1.726,35
seldom,2.375,0.927,32
select,3.471,1.667,34
select (choose),3.429,1.729,35
select (elite),2.788,1.493,33
selection,4.147,1.647,34
selfish,3.029,1.618,34
sell,4.343,1.788,35
semester,4.031,1.776,32
send,3.735,1.596,34
senior,4.531,1.414,32
sensation,2.324,1.344,34
sensational,2.5,1.377,34
sense,2.529,1.419,34
sense (common),2.303,1.403,33
sense (feel),2.576,1.538,33
sensible,2.484,1.132,31
sensitive,2.576,1.181,33
sensual,3.061,1.74,33
sentence,5.063,1.519,32
sentence (phrase),4.559,1.701,34
sentence (prison),4.032,1.858,31
sentiment,2.273,1.483,33
sentimental,2.394,1.347,33
septic,4.588,1.665,34
serene,2.793,1.423,29
series,4.029,1.612,35
serious,3.171,1.32,35
sermon,4.265,1.884,34
serve,4.171,1.383,35
serve (perform duties),3.758,1.156,33
serve (tennis),4.912,1.541,34
service,3.857,1.355,35
services,4.097,1.593,31
session,3.647,1.412,34
set,4.657,1.756,35
set (determined),3.182,1.604,33
set (group),4.469,1.323,32
set (solidify),5.091,1.401,33
setback,3.182,1.566,33
settle,3.588,1.309,34
settlement,4.824,1.992,34
several,3.886,1.304,35
severe,2.471,1.007,34
sew,5.758,1.156,33
sewer,6.152,0.821,33
sex,5.229,1.774,35
sex (gender),3.943,1.912,35
sex (intercourse),6.242,1.207,33
sexual,3.559,1.85,34
sexy,2.879,1.665,33
shade,4.382,1.591,34
shade (out of the sun),5.656,1.049,32
shade (tint),4.088,1.522,34
shadow,4.794,1.86,34
shaft,5.5,1.061,32
shake,4.412,1.497,34
shaky,3.906,1.234,32
shallow,3.441,1.648,34
shame,2.8,1.6,35
shameful,2.441,1.648,34
shampoo,6.667,0.596,30
shape,5.182,1.527,33
share,3.343,1.286,35
shark,6.762,0.495,63
sharp,4.033,1.329,30
sharp (blade),5.314,1.652,35
sharp (smart),3.455,1.539,33
sharpen,4.371,1.64,35
shave,5.286,1.343,35
shawl,6.452,0.978,31
shear,4.129,1.827,31
sheep,6.808,0.394,26
sheepskin,6.382,0.805,34
sheer,3.294,1.362,34
sheer (thin),3.807,1.674,31
sheer (utter),2.833,1.241,30
shelf,6.607,0.673,28
shell,6.5,0.572,26
shell (military),5.914,1.204,35
shell (sea),6.667,0.636,33
shelter,5.206,1.795,34
sherry,6.333,0.869,30
shield,5.706,1.296,34
shine,4.571,1.712,35
shiny,4.188,1.467,32
ship,6.765,0.489,34
ship (boat),6.618,0.805,34
ship (transport),6.457,0.936,35
ships,6.633,0.657,30
shirt,6.828,0.378,29
shit,4.971,1.748,35
shock,3.452,1.214,31
shocking,2.576,1.577,33
shoe,6.765,0.644,34
shoes,6.613,0.83,31
shoot,5.118,1.323,34
shoot (film),5.063,1.499,32
shoot (gun),5.794,1.207,34
shoot (plant),6.294,1.226,34
shooting,5.818,1.424,33
shore,5.971,1.295,34
short,3.484,1.739,31
shortage,3.529,1.576,34
shot,5.235,1.456,34
shot (gun),5.909,1.19,33
shot (injection),5.771,1.289,35
shotgun,6.743,0.498,35
show,4.457,1.317,35
shrew,5.625,1.576,32
shrewd,2.714,1.578,35
shriek,4.353,1.829,34
shrill,3.533,1.31,30
shrimp,6.559,1.09,34
shroud,4.172,1.877,29
shrug,4.457,1.696,35
shudder,3.813,1.629,32
shuddering,4.294,1.582,34
shy,2.727,1.355,33
sick,4.636,1.702,33
sick (disgusting),3.471,1.803,34
sick (ill),4.029,1.774,34
sickness,4.743,1.499,35
sigh,4.265,1.335,34
signal,4.886,1.753,35
silence,3.343,1.881,35
silent,3.394,1.858,33
silk,6.344,1.107,32
silly,2.818,1.086,33
simmer,4.743,1.679,35
simple,2.719,1.375,32
sin,2.606,1.536,33
sincere,2.647,1.135,34
sing,5.387,1.21,31
singer,5.529,1.44,34
singular,4.182,1.85,33
sinister,2.636,1.494,33
sink,6.167,1.529,30
sink (dishes),6.5,0.777,34
sink (go down),4.206,1.659,34
sins,2.853,1.972,34
sissy,2.971,1.576,35
sister,6.114,1.008,35
sit,5.4,1.292,35
situation,3.771,1.436,35
skeleton,6.636,0.81,33
sketch,5.114,1.508,35
sketch (drawing),5.471,1.48,34
sketch (play),4.667,1.57,33
ski,6.118,0.993,34
skiing,5.697,1.267,33
skijump,6.2,1.166,35
skill,3.091,1.422,33
skilled,3.242,1.518,33
skin,6.484,0.666,31
skinny,4.771,1.709,35
skirt,6.879,0.409,33
skirt (clothes),6.529,0.776,34
skirt (go around),3.706,1.544,34
skis,6.182,1.113,33
skull,6.8,0.542,30
skunk,6.324,1.23,34
sky,5.257,1.887,35
skyline,5.743,1.499,35
skyscraper,6.5,0.814,34
slab,5.688,1.55,32
slack,3.559,1.648,34
slap,5.697,1.167,33
slash,4.152,1.617,33
slaughter,5.281,1.328,32
slaughterhouse,6.286,1.058,35
slave,5.048,1.568,63
sleek,2.849,1.158,33
sleep,4.75,1.521,32
sleepy,3.382,1.572,34
slide,5.657,1.286,35
slight,3.324,1.47,34
slight (little),3.618,1.645,34
slight (offend),3.057,1.194,35
slime,5.419,1.101,31
slimy,4.686,1.347,35
slip,4.971,1.521,35
slip (mistake),3.758,1.371,33
slip (notepaper),6.324,1.049,34
slip (slide),4.371,1.551,35
slippers,6.323,1.118,31
slippery,3.765,1.516,34
slope,5.735,1.335,34
slow,3.387,1.6,31
slug,6.786,0.558,28
slug (hit),4.406,1.518,32
slug (insect),6.727,0.565,33
sluggish,3.182,1.623,33
slum,4.875,1.635,32
slump,3.912,1.56,34
slush,5.294,1.072,34
small,3.714,1.86,35
smallpox,5.529,1.576,34
smart,2.829,1.748,35
smart (intelligent),3.2,1.67,35
smart (well-dressed),4.265,1.578,34
smash,4.469,1.601,32
smear,4.818,1.242,33
smell,4.303,1.93,33
smelly,4.029,1.562,34
smile,5.844,1.417,32
smiling,5.143,1.775,35
smoke,5.394,1.496,33
smoker,5.697,1.381,33
smooth,3.97,1.992,33
snack,6.118,0.867,34
snail,6.704,0.656,27
snake,6.714,0.7,35
snaked,3.419,1.476,31
snap,4.097,1.445,31
snapped,4.182,1.678,33
snatch,3.188,1.074,32
snob,3.313,1.59,32
snort,4.743,1.401,35
snow,6.514,0.874,35
snowman,6.371,1.098,35
snuggle,4.849,1.635,33
soak,4.714,1.426,35
soar,3.688,1.391,64
sob,4.353,1.678,34
sober,3.809,1.7,68
sobriety,3.143,1.505,28
social,2.727,1.188,33
socialist,3.233,1.745,30
society,3.515,2.047,33
sock,6.5,0.916,34
sock (clothes),6.656,0.956,32
sock (hit),4.258,1.741,31
sofa,6.647,0.8,34
soft,4.857,1.312,35
softly,3.177,1.361,34
soil,6.5,0.814,34
soil (earth),6.286,0.973,35
soil (mess up),3.353,1.797,34
solar,4.438,1.657,32
soldier,6.375,1.166,32
sole,5.412,1.768,34
sole (fish),6.118,1.51,34
sole (only),3.412,1.682,34
sole (shoe),6.25,1.118,32
solemn,2.548,1.073,31
solid,5.559,1.479,34
solution,3.121,1.754,33
solution (answer),3.182,1.696,33
solution (chemical),5.735,1.379,34
son,6.029,1.715,35
sonar,4.643,1.42,28
song,4.788,1.754,33
sonic,3.258,1.244,31
sonnet,4.656,1.67,32
soothe,3.057,1.264,35
soothing,3.229,1.416,35
sore,3.576,1.415,33
sorrow,2.765,1.554,34
soul,2.088,1.721,34
soup,6.188,1.424,32
sour,3.971,1.797,35
source,3.629,1.605,35
sovereign,4.1,1.868,30
sow,4.636,1.888,33
soya,5.235,1.716,34
spa,5.871,1.263,31
space,3.647,2.261,34
space (galaxies),4.941,1.893,34
space (room),4.529,1.913,34
spaceship,6.029,1.524,34
spade,6.419,0.872,31
spade (cards),6.206,0.932,34
spade (shovel),6.529,0.696,34
spank,4.529,1.819,34
spanner,6.719,0.572,32
spark,5.588,1.331,34
sparkle,3.939,1.841,33
speak,4.618,1.815,34
speaker,5.563,1.499,32
speaker (amplifier),6.314,0.979,35
speaker (orator),5.156,1.679,32
spear,6.091,1.525,33
special,2.206,1.207,34
speciality,2.943,1.603,35
spectacular,2.188,1.13,32
speech,4.667,1.7,33
speed,3.469,1.541,32
speedy,3.941,1.327,34
spell,3.857,2.14,35
spell (alphabet),4.429,1.479,35
spell (magical),2.429,1.695,35
spell (time period),2.758,1.349,33
spelling,3.735,1.82,34
sperm,6.429,1.103,35
sphere,5.242,1.843,33
spherical,4.871,1.791,31
spider,6.677,0.716,34
spin,4.441,1.648,34
spinach,6.667,0.765,33
spine,6.529,0.813,34
spire,5.844,1.46,32
spirit,2.469,1.887,32
spirit (drink),6.235,0.807,34
spirit (ghost),2.912,2.005,34
spirit (intention),2.171,1.298,35
spirit (soul),1.706,1.072,34
spit,6.029,0.878,35
split,4.118,1.586,34
sponge,6.029,1.248,34
sponsor,3.781,1.536,32
spooky,2.546,1.416,33
spoon,6.862,0.433,29
sport,5.706,1.296,34
sports,5.324,1.3,34
spot,5.531,1.089,32
spot (pimple),6.546,0.742,33
spot (stain),5.906,1.308,32
spouse,5.471,1.702,34
spray,5.452,1.214,31
spread,4.0,1.714,32
spread (food),5.735,1.481,34
spread (open),3.971,1.844,35
spree,3.033,1.251,30
spring,5.5,1.312,34
spring (coil),6.273,1.262,33
spring (jump),4.743,1.662,35
spring (season),5.314,1.19,35
spur,3.677,1.594,31
spurs,5.844,1.439,32
squad,5.03,1.337,33
square,6.125,1.474,32
squash,5.057,1.585,35
squash (crush),4.529,1.356,34
squash (sport),5.71,1.349,31
squash (vegetable),6.735,0.503,34
squat,5.417,1.441,36
squat (crouch),5.061,1.575,33
squat (short),4.265,1.441,34
squeeze,4.529,1.649,34
squid,6.697,0.577,33
squirrel,6.559,0.774,34
stab,5.177,1.424,34
stack,5.182,1.266,33
stadium,6.343,1.094,35
staff,5.882,1.051,34
staff (stick),6.229,1.197,35
staff (workforce),5.618,1.138,34
stag,6.429,1.178,28
stage,6.0,1.061,32
stagecoach,5.758,1.28,33
stagnant,3.267,1.672,30
stain,5.594,1.195,64
stake,4.758,1.706,33
stake (investment),3.912,1.755,34
stake (wooden),6.419,0.908,31
stale,3.813,1.261,32
stall,4.912,1.579,34
stall (hesitate),3.121,1.719,33
stall (kiosk),5.879,1.387,33
stallion,6.441,0.847,34
stammer,4.3,1.32,30
stamp,6.333,0.869,30
stance,3.618,1.783,34
stand,4.226,1.698,31
staple,6.147,1.331,34
staple (mainstay),4.037,1.478,27
staple (stationery),6.571,1.077,35
stapler,6.743,0.498,35
star,6.229,1.197,35
star (celebrity),4.667,2.01,33
star (sky),6.0,1.393,34
stare,4.065,1.19,31
starfish,6.286,1.322,35
stark,3.655,1.396,29
start,3.182,1.445,33
startle,3.727,1.483,33
starve,5.206,1.641,34
starving,3.75,1.601,32
statue,6.559,0.881,34
status,3.059,1.798,34
statute,4.464,1.762,28
stay,3.5,1.632,34
steak,6.633,0.547,30
steal,4.029,1.706,34
stealth,2.839,1.394,31
steam,5.424,1.518,33
steel,6.364,1.01,33
steep,4.493,1.52,67
steer,4.177,1.617,34
steer (cows),5.138,1.613,29
steer (direct),3.909,1.602,33
stem,5.97,1.141,33
stem (origin),3.613,1.64,31
stem (plant),6.091,1.026,33
stench,4.125,1.635,32
stereotype,3.2,1.687,35
stern,3.0,1.391,31
stern (attitude),3.0,1.595,33
stern (ship),6.147,1.191,34
steroids,5.936,1.045,31
stethoscope,6.767,0.559,30
steward,6.286,0.973,35
stick,6.382,1.085,34
stick (glue),6.029,1.361,34
stick (thin piece of wood),6.371,1.017,35
sticky,4.971,1.276,35
stiff,4.121,1.754,33
sting,5.257,1.38,35
stingy,3.909,1.602,33
stink,3.971,1.682,35
stir,4.882,1.278,34
stir (cook),5.333,1.491,30
stir (make trouble),3.429,1.536,35
stir (move),4.265,1.559,34
stock,4.531,1.52,32
stock (finance),4.121,1.887,33
stock (inventory),5.147,1.611,34
stock (soup),6.235,0.877,34
stolen,3.882,1.778,34
stomach,6.324,0.898,34
stone,6.4,1.114,30
stone (rock),6.514,1.025,35
stone (weight),5.818,1.381,33
stool,6.559,0.735,34
stool (chair),6.677,0.629,34
stool (faeces),6.118,0.993,34
stop,3.788,1.771,33
storage,5.382,1.495,34
store,5.516,1.215,31
store (put away for future),4.667,1.363,33
store (shop),6.324,1.181,34
storeroom,6.258,1.015,31
storm,5.457,1.441,35
story,3.781,1.745,32
stout,4.594,1.476,32
stove,6.406,1.195,32
strain,2.941,1.371,34
strand,4.882,1.623,34
strange,2.412,1.593,34
stranger,4.71,1.703,69
strangle,5.4,1.335,35
strap,6.171,0.941,35
straw,6.333,1.005,33
straw (drinking),6.657,0.754,35
straw (hay),5.941,1.608,34
strawberry,6.516,0.911,31
stray,3.281,1.305,32
streak,3.882,1.43,34
stream,6.057,1.04,35
street,6.394,0.814,33
strength,4.212,1.629,33
stress,3.371,1.806,35
stressful,3.152,1.708,33
stretch,4.063,1.519,32
strict,2.813,1.184,32
strictly,3.429,1.695,35
stride,4.235,1.238,34
strife,3.167,1.392,30
strike,4.294,1.404,34
strike (hit),5.088,1.38,34
strike (picket),4.849,1.617,33
string,5.882,1.323,34
strip,4.25,1.732,32
strip (naked),5.143,1.791,35
strip (narrow piece),5.353,1.303,34
strip (street),5.546,1.519,33
stripper,6.219,0.992,32
stroke,4.914,1.228,35
stroke (brain),5.75,1.5,32
stroke (pet),4.938,1.499,32
stroll,4.294,1.34,34
strong,3.943,1.655,35
struggle,3.735,1.668,34
stubble,6.121,1.493,33
stuck,3.429,1.517,35
student,6.286,1.03,35
study,4.486,1.574,35
stumble,3.807,1.119,31
stupid,3.394,1.774,33
style,3.029,1.781,35
stylish,3.171,1.682,35
subdue,3.0,1.155,30
subject,3.912,1.616,34
subjective,2.314,1.489,35
sublime,2.484,1.215,31
submarine,6.655,0.708,29
substance,4.697,1.834,33
substantial,3.543,1.696,35
substitute,3.656,1.593,32
subtle,2.529,0.977,34
subtract,3.235,1.33,34
suburb,5.091,1.215,33
suburbs,4.875,1.409,32
success,3.257,1.537,35
successful,2.677,1.3,34
suffer,2.657,1.433,35
suffering,3.086,1.795,35
suffix,3.467,1.928,30
suffocate,4.333,1.804,33
sugar,6.367,0.912,30
suicidal,2.727,1.355,33
suicide,4.667,1.995,33
suit,6.0,1.393,34
suit (legal),4.667,1.513,30
suit (playing cards),5.853,1.417,34
suit (special clothes),6.531,0.706,32
suit (to be fit for),3.121,1.822,33
suitcase,6.735,0.609,34
sulk,3.441,1.612,34
sulky,2.75,1.199,32
sulphur,6.182,1.359,33
sultan,5.156,1.787,32
summary,4.114,1.508,35
summer,4.971,1.594,35
sun,6.727,0.509,33
sunburn,6.314,0.622,35
sunk,4.029,1.424,34
sunlight,5.531,1.601,32
sunny,5.257,1.746,35
sunrise,5.531,1.323,32
sunset,6.0,1.283,34
sunshine,5.533,1.455,30
super,2.606,1.179,33
superb,2.618,1.515,34
supermarket,6.257,0.936,35
supplication,3.227,1.622,22
support,3.5,1.702,34
supportive,3.147,1.611,34
suppress,2.971,1.32,35
suppression,2.471,1.218,34
supreme,2.559,1.518,34
sure,3.088,1.837,34
surf,4.788,1.754,33
surf (breaking waves),6.235,0.877,34
surf (riding waves),5.576,1.232,33
surfer,6.485,0.744,33
surge,4.2,1.327,30
surgeon,6.429,0.871,35
surgery,6.3,0.9,30
surplus,3.219,1.653,32
surprise,3.152,1.579,33
surprising,2.629,1.396,35
surrender,3.313,1.488,32
surveyor,4.968,1.425,31
survive,3.152,1.5,33
survivor,4.546,1.844,33
suspect,3.97,1.66,33
suspend,3.875,1.596,32
suspended,3.857,1.71,35
suspension,4.057,1.567,35
suspicion,3.0,1.474,35
sustain,3.091,1.505,33
sustenance,3.697,1.834,33
swamp,5.914,1.422,35
swan,6.618,0.805,34
swarm,4.531,1.541,32
sway,3.941,1.571,34
sweat,5.944,1.332,36
sweater,6.5,0.764,30
sweatshirt,6.563,0.899,32
sweaty,5.206,1.51,34
sweep,5.152,1.54,33
sweeper,5.303,1.605,33
sweet,4.394,1.999,33
sweet (nice),3.029,1.248,34
sweet (sugar),4.794,1.728,34
sweetheart,3.735,1.754,34
sweets,6.618,0.687,34
swift,3.0,1.146,35
swift (bird),5.939,1.476,33
swift (quick),3.273,1.562,33
swim,6.03,1.243,33
swimmer,6.031,1.104,32
swimming,4.966,1.402,29
swindle,2.867,1.431,30
swing,5.781,1.386,32
sword,6.618,0.687,34
syllable,4.364,2.027,33
symbol,4.387,1.717,31
sympathy,2.206,1.231,34
symphony,5.0,1.531,35
symptom,3.97,1.696,33
synagogue,6.375,0.992,32
syphilis,5.125,1.672,32
syringe,6.552,0.674,29
system,3.971,1.732,35
table,6.704,0.597,27
table (chart),5.686,1.347,35
table (desk),6.743,0.648,35
tablespoon,6.546,0.924,33
taboo,2.286,1.446,35
tact,2.6,1.458,35
tail,6.161,0.883,31
take,4.118,1.676,34
tale,3.286,1.56,35
talent,3.281,1.681,32
talented,2.824,1.636,34
tall,5.294,1.6,34
tame,3.061,1.575,33
tamper,3.727,1.562,33
tandem,4.613,1.878,31
tangerine,6.543,0.873,35
tango,5.242,1.28,33
tango (dance),5.343,1.492,35
tango (drink),6.353,1.082,34
tank,6.382,0.805,34
tank (army),6.788,0.477,33
tank (fish),6.758,0.552,33
tank (storage),6.029,1.175,34
tanker,6.036,1.149,28
tape,5.912,1.197,34
taper,4.704,1.486,27
tapestry,6.059,1.305,34
tarantula,6.867,0.34,30
target,5.303,1.446,33
tariff,4.235,1.573,34
taser,6.094,1.588,32
taste,4.152,1.94,33
tasty,2.939,1.496,33
taught,3.303,1.527,33
taxi,6.517,0.771,29
teach,3.656,1.688,32
teacher,5.393,1.52,28
team,4.6,1.254,30
tease,2.875,1.111,32
teasing,3.529,1.377,34
teaspoon,6.686,0.666,35
technical,3.486,1.36,35
technicality,2.971,1.404,34
technician,5.849,1.048,33
tedious,2.657,1.413,35
teeth,6.621,0.715,29
telephone,6.485,0.892,33
telescope,6.267,1.34,30
television,6.546,0.656,33
temerity,3.091,1.505,11
tempest,3.917,1.498,24
temple,5.794,1.491,34
temple (forehead),6.182,0.869,33
temple (worship),6.188,1.333,32
tempo,3.706,1.6,34
tempt,2.727,1.309,33
temptation,2.743,1.537,35
tendency,2.677,1.156,34
tender,2.677,1.548,34
tender (sensitive),2.914,1.461,35
tender (soft),3.265,1.441,34
tennis,6.031,1.63,32
tense,3.091,1.676,33
tense (strained),3.515,1.373,33
tense (verb),3.088,1.463,34
tension,3.161,1.608,31
tent,6.457,0.936,35
tepid,2.867,1.31,30
termite,6.546,0.742,33
terrible,2.313,1.13,32
terrific,2.344,1.383,32
terrify,2.412,1.396,34
terrifying,3.029,1.576,35
terror,2.853,1.683,34
terrorist,5.333,1.735,33
test,5.286,1.3,35
text,5.8,1.305,35
text (phone message),5.886,1.26,35
text (written work),5.879,1.094,33
texture,4.8,1.635,35
thank,3.156,1.202,32
thankful,2.4,1.292,35
thanks,3.219,1.653,32
theatre,6.059,1.349,34
theatrical,3.306,1.664,36
thematic,2.81,1.006,21
theme,3.188,1.96,32
theologian,4.704,1.696,27
theology,2.5,1.639,32
theoretical,2.061,1.556,33
theory,2.912,2.063,34
therapist,5.5,1.44,34
therapy,3.853,1.458,34
thermometer,6.559,0.774,34
thesaurus,6.086,1.251,35
